workload_id,run_id,spec_path,run_dir,gpu_count,cuda_visible_devices,assigned_gpu_a_index,assigned_gpu_b_index,assigned_gpu_a_uuid,assigned_gpu_b_uuid,elapsed_seconds_index,elapsed_seconds_time_json,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,summary_exists,summary_path,faketensor_path,dcgm_effective_memory_anchor_timestamp,dcgm_log_start_timestamp,drama_ewma_200s,drama_ewma_full,drama_max_200s,drama_max_full,drama_mean_200s,drama_mean_full,drama_median_200s,drama_median_full,drama_mode_200s,drama_mode_full,drama_p95_200s,drama_p95_full,first_dcgm_activity_after_memory_timestamp,first_dcgm_activity_timestamp,first_memory_anchor_timestamp,fp16a_ewma_200s,fp16a_ewma_full,fp16a_max_200s,fp16a_max_full,fp16a_mean_200s,fp16a_mean_full,fp16a_median_200s,fp16a_median_full,fp16a_mode_200s,fp16a_mode_full,fp16a_p95_200s,fp16a_p95_full,fp32a_ewma_200s,fp32a_ewma_full,fp32a_max_200s,fp32a_max_full,fp32a_mean_200s,fp32a_mean_full,fp32a_median_200s,fp32a_median_full,fp32a_mode_200s,fp32a_mode_full,fp32a_p95_200s,fp32a_p95_full,fp64a_ewma_200s,fp64a_ewma_full,fp64a_max_200s,fp64a_max_full,fp64a_mean_200s,fp64a_mean_full,fp64a_median_200s,fp64a_median_full,fp64a_mode_200s,fp64a_mode_full,fp64a_p95_200s,fp64a_p95_full,gpu_memory_peak_200s_mib,gpu_memory_peak_full_mib,gputl_ewma_200s,gputl_ewma_full,gputl_max_200s,gputl_max_full,gputl_mean_200s,gputl_mean_full,gputl_median_200s,gputl_median_full,gputl_mode_200s,gputl_mode_full,gputl_p95_200s,gputl_p95_full,gract_ewma_200s,gract_ewma_full,gract_max_200s,gract_max_full,gract_mean_200s,gract_mean_full,gract_median_200s,gract_median_full,gract_mode_200s,gract_mode_full,gract_p95_200s,gract_p95_full,mcutl_ewma_200s,mcutl_ewma_full,mcutl_max_200s,mcutl_max_full,mcutl_mean_200s,mcutl_mean_full,mcutl_median_200s,mcutl_median_full,mcutl_mode_200s,mcutl_mode_full,mcutl_p95_200s,mcutl_p95_full,memory_to_dcgm_activity_lag_s,memory_to_dcgm_sample_lag_s,nvidia_log_start_timestamp,nvlrx_ewma_200s,nvlrx_ewma_full,nvlrx_max_200s,nvlrx_max_full,nvlrx_mean_200s,nvlrx_mean_full,nvlrx_median_200s,nvlrx_median_full,nvlrx_mode_200s,nvlrx_mode_full,nvlrx_p95_200s,nvlrx_p95_full,nvltx_ewma_200s,nvltx_ewma_full,nvltx_max_200s,nvltx_max_full,nvltx_mean_200s,nvltx_mean_full,nvltx_median_200s,nvltx_median_full,nvltx_mode_200s,nvltx_mode_full,nvltx_p95_200s,nvltx_p95_full,pcirx_ewma_200s,pcirx_ewma_full,pcirx_max_200s,pcirx_max_full,pcirx_mean_200s,pcirx_mean_full,pcirx_median_200s,pcirx_median_full,pcirx_mode_200s,pcirx_mode_full,pcirx_p95_200s,pcirx_p95_full,pcitx_ewma_200s,pcitx_ewma_full,pcitx_max_200s,pcitx_max_full,pcitx_mean_200s,pcitx_mean_full,pcitx_median_200s,pcitx_median_full,pcitx_mode_200s,pcitx_mode_full,pcitx_p95_200s,pcitx_p95_full,power_ewma_200s,power_ewma_full,power_max_200s,power_max_full,power_mean_200s,power_mean_full,power_median_200s,power_median_full,power_mode_200s,power_mode_full,power_p95_200s,power_p95_full,profile_anchor,profile_anchor_found,smact_ewma_200s,smact_ewma_full,smact_max_200s,smact_max_full,smact_mean_200s,smact_mean_full,smact_median_200s,smact_median_full,smact_mode_200s,smact_mode_full,smact_p95_200s,smact_p95_full,smocc_ewma_200s,smocc_ewma_full,smocc_max_200s,smocc_max_full,smocc_mean_200s,smocc_mean_full,smocc_median_200s,smocc_median_full,smocc_mode_200s,smocc_mode_full,smocc_p95_200s,smocc_p95_full,tenso_ewma_200s,tenso_ewma_full,tenso_max_200s,tenso_max_full,tenso_mean_200s,tenso_mean_full,tenso_median_200s,tenso_median_full,tenso_mode_200s,tenso_mode_full,tenso_p95_200s,tenso_p95_full,totec_delta_j,totec_delta_mj
bert_base_wiki_bs32_1gpu,2026-04-30_17-00-08_e18aece2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_base_wiki_bs32_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/bert_base_wiki_bs32_1gpu/2026-04-30_17-00-08_e18aece2,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,930.403554,930.4035543089994,886.02,923.45,0,19828.0,,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/bert_base_wiki_bs32_1gpu/2026-04-30_17-00-08_e18aece2/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/bert_base_wiki_bs32_1gpu/2026-04-30_17-00-08_e18aece2/artifacts/faketensor/faketensor.txt,2026-04-30T17:00:15.827816,2026-04-30T17:00:08.098631,0.11290945394168568,0.12077802149321483,0.191,0.191,0.11332824427480916,0.13603381642512077,0.133,0.135,0.0,0.135,0.1825,0.183,2026-04-30T17:00:51.568358,2026-04-30T17:00:51.568358,2026-04-30T17:00:14.882000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19868.0,19868.0,74.64399455863577,79.78561734641413,100.0,100.0,75.41984732824427,89.75040257648953,100.0,100.0,100.0,100.0,100.0,100.0,0.7422042630263793,0.7957748237258261,1.0,1.0,0.74506106870229,0.8953510466988727,0.877,1.0,1.0,1.0,1.0,1.0,14.875418210707066,16.100513114457655,27.0,27.0,15.099236641221374,18.099838969404185,17.0,18.0,18.0,18.0,26.5,26.0,36.686358,0.945816,2026-04-30T17:00:08.157000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6406262.0434659,6733727.927765231,9374173.0,9686292.0,6440903.778625954,7542497.917874396,7564804.0,7795456.0,,,9135190.5,9019988.0,2300936.5799878608,2406753.721903481,4338888.0,4894749.0,2340334.6946564885,2665596.9033816424,2641303.0,2749914.0,,,3325254.0,3369414.0,213.6149489649199,227.66112120900357,305.736,315.379,213.41464885496183,247.19899194847025,257.464,267.329,49.997,49.997,294.9575,297.049,launch,True,0.7138581858894789,0.7657977425917635,0.977,0.977,0.7168702290076335,0.8616086956521739,0.837,0.957,0.0,0.957,0.9744999999999999,0.974,0.21474507659111464,0.23051882361309264,0.317,0.317,0.21506870229007632,0.2593011272141707,0.256,0.273,0.0,0.304,0.3055,0.308,0.02306412765152514,0.024356775151053216,0.042,0.043,0.02286259541984733,0.02740257648953301,0.026,0.029,0.0,0.032,0.039,0.04,231405.39,231405390.0
bert_large_wiki_bs8_1gpu,2026-04-30_17-15-38_19bf0934,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_large_wiki_bs8_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/bert_large_wiki_bs8_1gpu/2026-04-30_17-15-38_19bf0934,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,2732.96168,2732.9616804550024,2684.94,2725.48,0,12622.0,,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/bert_large_wiki_bs8_1gpu/2026-04-30_17-15-38_19bf0934/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/bert_large_wiki_bs8_1gpu/2026-04-30_17-15-38_19bf0934/artifacts/faketensor/faketensor.txt,2026-04-30T17:15:46.110083,2026-04-30T17:15:38.553619,0.12769013732196874,0.1390130312548829,0.205,0.208,0.12248872180451131,0.15550190943807962,0.153,0.157,0.0,0.153,0.188,0.19339999999999988,2026-04-30T17:16:25.133045,2026-04-30T17:15:38.553619,2026-04-30T17:15:45.240000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12620.0,12620.0,76.49917035538284,83.9481840289753,100.0,100.0,75.18796992481202,96.01091107474086,93.0,100.0,100.0,100.0,100.0,100.0,0.7697669223453592,0.8390400626336414,1.0,1.0,0.7567744360902254,0.9601936715766503,0.953,0.998,1.0,1.0,1.0,1.0,16.370096410834346,17.531305989458538,27.0,29.0,16.06015037593985,20.085651936715767,20.0,20.0,0.0,20.0,27.0,27.0,39.893045,0.870083,2026-04-30T17:15:38.623000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8087349.96924417,8743493.110999616,13098457.0,13438828.0,8014531.954887218,9957289.255864702,9357811.0,10030673.0,,9376622.0,12760954.4,12965272.2,2658856.264635908,2789269.5781134707,22378777.0,22378777.0,2744969.977443609,3148660.140752864,2987262.0,3208839.0,,,4047637.3999999994,4030259.6,225.60582280471638,238.72315812811362,307.271,308.69,219.47816541353384,261.0544173486088,259.295,265.809,52.901,261.119,295.32779999999997,297.67699999999996,launch,True,0.7379606187841231,0.8046027327620071,0.965,0.966,0.7255112781954887,0.9207670485542826,0.91,0.955,0.0,0.964,0.964,0.965,0.23265779162138753,0.25304209909205916,0.343,0.344,0.22857894736842105,0.2896066557555919,0.281,0.292,0.0,0.257,0.336,0.334,0.019591696651845607,0.021360725821004917,0.032,0.033,0.019263157894736843,0.02443807965084561,0.023,0.025,0.0,0.024,0.031,0.031,718172.198,718172198.0
dlrm_criteo_bs32768_1gpu,2026-05-01_16-29-10_19efbd5e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/dlrm_criteo_bs32768_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/dlrm_criteo_bs32768_1gpu/2026-05-01_16-29-10_19efbd5e,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,1477.136001,1477.136000840983,1470.27,1471.7,0,1468.0,5.0,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/dlrm_criteo_bs32768_1gpu/2026-05-01_16-29-10_19efbd5e/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/dlrm_criteo_bs32768_1gpu/2026-05-01_16-29-10_19efbd5e/artifacts/faketensor/faketensor.txt,2026-05-01T16:29:15.555747,2026-05-01T16:29:10.852614,0.02368629254386597,0.019994539436696126,0.113,0.148,0.026611940298507466,0.02308953722334004,0.012,0.0,0.0,0.0,0.0817,0.115,2026-05-01T16:29:15.555747,2026-05-01T16:29:15.555747,2026-05-01T16:29:15.403000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,1364.0,8.524028868752318,11.885982926262479,72.0,92.0,10.477611940298507,13.626760563380282,0.0,0.0,0.0,0.0,52.349999999999994,77.0,0.12996225749161994,0.11063367420058394,0.666,0.882,0.1471641791044776,0.1275080482897384,0.0565,0.0,0.0,0.0,0.5076499999999999,0.658,1.9510717003590006,2.5416529824969785,16.0,23.0,2.425373134328358,2.891348088531187,0.0,0.0,0.0,0.0,11.349999999999994,15.0,0.152747,0.152747,2026-05-01T16:29:10.908000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30663203.646193746,26406468.790950447,136117836.0,186705873.0,34601473.059701495,30497979.817907445,16185609.5,693981.0,,139835.0,103387063.74999997,146055794.79999992,4185043.3082502508,3673755.435376655,16919986.0,23083437.0,4701982.417910447,4198997.1026156945,2558501.5,810971.0,,,12931555.949999997,18105666.399999995,74.09082184494973,79.4420907455672,226.973,247.127,76.22528358208956,83.4136800804829,70.7635,73.722,72.183,73.722,162.55419999999998,178.93459999999988,launch,True,0.12104920842306434,0.1031132729257639,0.617,0.822,0.13713432835820893,0.11884909456740442,0.053,0.0,0.0,0.0,0.4762499999999999,0.6126999999999998,0.040384964104013106,0.03451581437455662,0.203,0.269,0.04573880597014926,0.03977967806841046,0.018,0.0,0.0,0.0,0.15474999999999997,0.2043499999999999,6.0783652652990765e-05,9.601791312415566e-05,0.001,0.001,6.716417910447762e-05,0.00010462776659959759,0.0,0.0,0.0,0.0,0.001,0.001,135164.95,135164950.0
efficientnet_cifar100_bs128_20e_1gpu,2026-04-30_18-01-13_c258c405,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_20e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs128_20e_1gpu/2026-04-30_18-01-13_c258c405,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,278.884386,278.8843864329974,269.74,273.26,0,866.0,0.2279,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs128_20e_1gpu/2026-04-30_18-01-13_c258c405/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs128_20e_1gpu/2026-04-30_18-01-13_c258c405/artifacts/faketensor/faketensor.txt,2026-04-30T18:01:18.284408,2026-04-30T18:01:13.662957,0.017463833016123864,0.017090081501690054,0.029,0.029,0.0196,0.01959574468085106,0.021,0.021,0.021,0.021,0.027,0.027,2026-04-30T18:01:19.810132,2026-04-30T18:01:19.810132,2026-04-30T18:01:18.201000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,860.0,32.22926994109852,31.205050488015914,56.0,56.0,36.13333333333333,35.96808510638298,38.0,38.0,38.0,38.0,44.0,44.0,0.31327450986879857,0.30998600070276067,0.531,0.531,0.35275555555555554,0.35409574468085103,0.38,0.38,0.38,0.385,0.4289,0.42995,2.465382022541827,2.3862757440041573,4.0,4.0,2.7925925925925927,2.771276595744681,3.0,3.0,3.0,3.0,4.0,4.0,1.609132,0.083408,2026-04-30T18:01:13.763000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88603927.07121435,88922651.39615417,282054549.0,292258154.0,100007125.63703704,100815985.15425532,99217754.0,99309652.5,,,138185851.19999996,141751918.60000005,13572785.296334822,13528563.231420653,37422855.0,38109014.0,15274118.185185185,15346852.053191489,15360239.0,15322254.5,,,20178216.0,20199695.5,83.93611463173191,83.22585276481387,122.648,122.648,86.9980074074074,86.89775531914893,84.077,84.365,81.765,83.304,110.6167,109.13034999999999,launch,True,0.19472121605806578,0.19234408430377337,0.317,0.317,0.2192148148148148,0.21987234042553191,0.237,0.236,0.237,0.238,0.2676,0.26595,0.12400725389222357,0.12116241699036723,0.183,0.183,0.1393111111111111,0.13916489361702125,0.156,0.155,0.156,0.152,0.173,0.171,0.007517101356440558,0.007357162615512057,0.011,0.011,0.00846666666666667,0.008452127659574466,0.009,0.009,0.009,0.009,0.01,0.01,25488.859,25488859.0
efficientnet_cifar100_bs128_50e_1gpu,2026-04-30_18-05-52_f1dab574,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_50e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs128_50e_1gpu/2026-04-30_18-05-52_f1dab574,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,689.161879,689.1618789060012,679.85,683.36,0,866.0,0.2279,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs128_50e_1gpu/2026-04-30_18-05-52_f1dab574/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs128_50e_1gpu/2026-04-30_18-05-52_f1dab574/artifacts/faketensor/faketensor.txt,2026-04-30T18:05:57.267793,2026-04-30T18:05:52.666513,0.017025215943760462,0.01725303635569964,0.028,0.028,0.019177777777777773,0.01984698275862069,0.021,0.021,0.021,0.022,0.023299999999999998,0.025,2026-04-30T18:05:58.783885,2026-04-30T18:05:58.783885,2026-04-30T18:05:57.170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,860.0,31.298690356765047,31.383461987005358,57.0,57.0,35.08148148148148,35.97629310344828,38.0,38.0,38.0,38.0,42.0,42.849999999999966,0.312964232024407,0.3106194975654487,0.593,0.593,0.350674074074074,0.3587478448275862,0.381,0.38,0.386,0.386,0.4139,0.414,2.4138842524108117,2.402378284568637,4.0,4.0,2.7037037037037037,2.7607758620689653,3.0,3.0,3.0,3.0,3.0,3.0,1.613885,0.097793,2026-04-30T18:05:52.742000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88544952.31948596,88462091.09130965,287866202.0,287866202.0,99126871.26666667,101746458.6099138,99131599.0,99603023.0,,,140112651.0999999,127888680.15,13459169.69219219,13490925.599635143,37657486.0,37657486.0,15056435.777777778,15456905.657327587,15332546.0,15389265.5,,,20426554.599999998,19315125.65,82.5542169561954,84.19798495185758,113.886,118.797,83.79254074074075,84.94529956896552,82.292,82.538,77.381,81.239,107.381,107.34514999999999,launch,True,0.19406817225861844,0.19271081426170314,0.345,0.345,0.21748148148148147,0.22258620689655173,0.237,0.236,0.241,0.234,0.2505,0.257,0.1220251223504395,0.12178683343663813,0.182,0.182,0.1370888888888889,0.14067672413793103,0.155,0.155,0.159,0.158,0.1643,0.165,0.007436738356340667,0.007381867495476108,0.011,0.011,0.008340740740740742,0.00852801724137931,0.009,0.009,0.009,0.009,0.01,0.01,62037.447,62037447.0
efficientnet_cifar100_bs32_20e_1gpu,2026-04-30_18-17-21_efe2443f,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs32_20e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs32_20e_1gpu/2026-04-30_18-17-21_efe2443f,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,1059.454704,1059.4547044970095,1050.35,1053.86,0,666.0,0.0626,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs32_20e_1gpu/2026-04-30_18-17-21_efe2443f/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs32_20e_1gpu/2026-04-30_18-17-21_efe2443f/artifacts/faketensor/faketensor.txt,2026-04-30T18:17:26.551524,2026-04-30T18:17:21.944023,0.0069510309789347965,0.007126892844467225,0.011,0.012,0.007915384615384614,0.0082322206095791,0.008,0.009,0.008,0.009,0.01,0.009,2026-04-30T18:17:29.549535,2026-04-30T18:17:29.549535,2026-04-30T18:17:26.481000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,668.0,31.650605025449952,32.297602808299295,42.0,53.0,35.40769230769231,36.97822931785196,37.0,38.0,37.0,38.0,40.0,40.0,0.317820169592437,0.3201545144200057,0.443,0.473,0.3566923076923077,0.3682452830188679,0.376,0.378,0.377,0.383,0.39755,0.396,0.8532798999917571,0.8226114931221161,2.0,2.0,0.9615384615384616,0.9593613933236574,1.0,1.0,1.0,1.0,1.0,1.0,3.068535,0.070524,2026-04-30T18:17:22.058000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51003776.79231266,51578215.255482495,126566912.0,126566912.0,57878147.092307694,59594145.07402032,56292647.5,57909824.0,,,75905404.4,75545590.4,9317049.186479796,9423907.771179507,20708956.0,20708956.0,10541273.753846154,10841955.65892598,10433981.0,10627926.0,,,13555113.299999999,13440208.0,59.24570133766783,59.22899663174418,66.04,66.04,59.724538461538465,59.777088534107406,59.936,59.971,59.435,60.259,63.422,61.803,launch,True,0.13666022356337348,0.1375555482857308,0.178,0.198,0.1534230769230769,0.15821044992743108,0.1625,0.163,0.164,0.163,0.17354999999999998,0.173,0.0749220471072729,0.07556587781728002,0.1,0.112,0.08419999999999998,0.08687373004354136,0.0915,0.092,0.092,0.092,0.09855,0.098,0.0033877718058207863,0.0033749641800009007,0.005,0.005,0.0038076923076923075,0.0039013062409288834,0.004,0.004,0.004,0.004,0.005,0.004,65943.925,65943925.0
efficientnet_cifar100_bs32_50e_1gpu,2026-04-30_18-35-01_e176053f,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs32_50e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs32_50e_1gpu/2026-04-30_18-35-01_e176053f,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,2624.67037,2624.6703697860066,2615.28,2618.8,0,666.0,0.0626,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs32_50e_1gpu/2026-04-30_18-35-01_e176053f/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs32_50e_1gpu/2026-04-30_18-35-01_e176053f/artifacts/faketensor/faketensor.txt,2026-04-30T18:35:06.102149,2026-04-30T18:35:01.454738,0.007079412138870745,0.0071493711128458245,0.012,0.012,0.007961832061068704,0.008264947245017584,0.008,0.009,0.009,0.009,0.009,0.009,2026-04-30T18:35:07.624346,2026-04-30T18:35:01.454738,2026-04-30T18:35:06.008000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,668.0,33.14598196378896,34.058140425766254,42.0,53.0,34.93129770992366,37.26143024618992,37.0,38.0,38.0,38.0,40.0,40.0,0.31652067498939096,0.3224127342752667,0.423,0.52,0.35393129770992365,0.37211313012895664,0.378,0.38,0.38,0.385,0.391,0.392,0.8128230969814157,0.8150863218368773,2.0,2.0,0.916030534351145,0.9431418522860492,1.0,1.0,1.0,1.0,1.0,1.0,1.616346,0.094149,2026-04-30T18:35:01.545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50650707.148272164,51813164.26568236,123783042.0,129448760.0,57231524.122137405,59804228.502930835,57852382.0,58210048.0,,,62542170.5,61530097.0,9294361.138329266,9458265.478031244,19388160.0,21130341.0,10466316.76335878,10879415.066822978,10682412.0,10641400.0,,11286504.0,11996652.5,11737415.5,58.65705052879278,58.72212012416776,64.734,65.263,59.39842748091603,59.64575146541618,59.793,59.901,61.035,60.499,61.551,61.275,launch,True,0.13648872364225959,0.1384737204561703,0.174,0.185,0.15246564885496183,0.1598575615474795,0.164,0.164,0.165,0.165,0.171,0.171,0.07569269098581966,0.07615862144199251,0.099,0.104,0.08429770992366412,0.08794783118405626,0.092,0.092,0.094,0.093,0.097,0.097,0.003336547757134709,0.003384663519996393,0.005,0.005,0.003732824427480916,0.003906799531066825,0.004,0.004,0.004,0.004,0.004,0.004,163101.396,163101396.0
efficientnet_cifar100_bs64_20e_1gpu,2026-04-30_19-18-46_69110578,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs64_20e_1gpu.yaml,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs64_20e_1gpu/2026-04-30_19-18-46_69110578,1,0,0,,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,,546.679694,546.6796941610082,537.32,540.85,0,720.0,0.1157,True,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs64_20e_1gpu/2026-04-30_19-18-46_69110578/artifacts/summary/summary.txt,/home/ehyo/AEGIS/evaluation/profiling/solo/runs/efficientnet_cifar100_bs64_20e_1gpu/2026-04-30_19-18-46_69110578/artifacts/faketensor/faketensor.txt,2026-04-30T19:18:50.809549,2026-04-30T19:18:46.195376,0.009209240564481701,0.009483630407102333,0.015,0.016,0.010616541353383458,0.01089502762430939,0.011,0.011,0.011,0.011,0.013,0.015,2026-04-30T19:18:53.848143,2026-04-30T19:18:53.848143,2026-04-30T19:18:50.739000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,724.0,31.7728380416198,30.997624512011612,58.0,58.0,35.766917293233085,35.97790055248619,38.0,37.0,38.0,38.0,40.39999999999999,40.0,0.3047224560672397,0.30835490347554667,0.414,0.509,0.3483233082706767,0.3552817679558011,0.376,0.375,0.377,0.376,0.3938,0.398,1.5412047349930171,1.5541493215297644,2.0,2.0,1.7518796992481203,1.7900552486187846,2.0,2.0,2.0,2.0,2.0,2.0,3.109143,0.070549,2026-04-30T19:18:46.296000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61693721.75799446,63724652.040015094,186505444.0,186505444.0,71596599.13533835,73048102.3563536,69839442.0,70289029.5,,,92273383.8,98093738.59999998,10440721.857595664,10747539.80178487,26866675.0,26866675.0,12071149.263157895,12297220.574585635,11986047.0,11975844.5,,,15953707.6,16337729.749999998,64.68845120748378,65.16591446757118,80.753,81.239,64.67653383458646,65.03021546961327,64.049,64.198,64.975,64.975,76.7106,76.854,launch,True,0.1578570839469612,0.15935643287390752,0.218,0.238,0.1803157894736842,0.18373204419889502,0.194,0.195,0.197,0.198,0.20639999999999997,0.208,0.09423340010973,0.09467373365405997,0.136,0.145,0.10742105263157894,0.10935359116022099,0.119,0.119,0.12,0.122,0.128,0.128,0.005192203683034113,0.005242968075632614,0.007,0.008,0.005932330827067669,0.006044198895027625,0.006,0.006,0.007,0.007,0.007,0.007,37085.688,37085688.0
