run_label,philly,saturn,venus,geomean,policy_display
exclusive,1.0,1.0,1.0,1.0,Exclusive
oracle-MAGM,0.5711267064083391,0.5662067512152897,0.4344041556821296,0.5198369681833384,AEGIS + ProfiledPeakMem
OR-MAGM,0.5251989946794452,0.4554857939096086,0.5489102129042318,0.5082764772204251,AEGIS - EstimatorFree
EST-MAGM__horus,0.6029223545445659,0.6653006970798633,0.492575623164561,0.5824394192210968,AEGIS + AnalyticalMemEst
HORUS__horus,0.8574678192425754,0.8831290792367168,0.8602843406222215,0.8668847126092656,Horus
LUCID,0.7616720351734261,0.804974875357726,0.7950465029921399,0.7870112781108506,Lucid
