run_label,philly,saturn,venus,geomean,policy_display
exclusive,1.0,1.0,1.0,1.0,Exclusive
oracle-MAGM,0.5711267064083391,0.5662067512152897,0.4344041556821296,0.5198369681833384,AEGIS + ProfiledPeakMem
OR-MAGM,0.5455988223367599,0.5435400028335041,0.5492383158871138,0.5461206365786507,AEGIS - EstimatorFree
EST-MAGM__horus,0.6092537565822367,0.6653006970798633,0.492575623164561,0.5844710930155013,AEGIS + AnalyticalMemEst
HORUS__horus,0.8574678192425754,0.8831290792367168,0.8602843406222215,0.8668847126092656,Horus
LUCID,0.7616720351734261,0.804974875357726,0.7950465029921399,0.7870112781108506,Lucid
