workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_profile_stat_score_200s,gpu_memory_peak_mib_peak_200s,smact_profile_stat_score_200s,smocc_profile_stat_score_200s,smact_profile_stat_score_200s_normalized,smocc_profile_stat_score_200s_normalized,drama_profile_stat_score_200s_normalized,gpu_memory_peak_mib_peak_200s_normalized,lucid_style_pressure_score_200s,lucid_style_ss_200s,lucid_style_class_200s
mobilenet_imagenet_bs32_1gpu,2026-05-01_05-53-28_be74790b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs32_1gpu.yaml,1,single,1666.15,1670.26,0,3352.0,2.3684,0.24707777777777779,3354.0,0.4900925925925926,0.24013888888888887,0.5386273844940402,0.49189606926451046,0.47108479744891274,0.11234675420379178,0.5386273844940402,1,Medium
mobilenet_imagenet_bs64_1gpu,2026-05-01_06-21-24_05adeecb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,1,single,1536.12,1540.34,0,6032.0,4.732,0.23044444444444442,6162.0,0.40642777777777783,0.21309999999999998,0.4466770855933932,0.4365101081514885,0.4393712595714552,0.20640450190929188,0.4466770855933932,1,Medium
resnet18_cifar100_bs128_20e_1gpu,2026-05-01_06-47-09_276041f2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,1,single,124.92,128.09,0,858.0,0.0911,0.08095,852.0,0.2312470588235294,0.08723823529411762,0.25414789031426727,0.17869719156818528,0.15434133614309725,0.028538889261070545,0.25414789031426727,1,Medium
resnet18_cifar100_bs128_50e_1gpu,2026-05-01_06-49-23_0a98d914,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_50e_1gpu.yaml,1,single,303.77,306.79,0,858.0,0.0911,0.08077962962962962,852.0,0.22024074074074074,0.08335555555555554,0.24205159583554203,0.1707439820299529,0.15401650364646774,0.028538889261070545,0.24205159583554203,1,Medium
resnet18_cifar100_bs32_20e_1gpu,2026-05-01_06-54-35_a2b2e9d4,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_20e_1gpu.yaml,1,single,460.29,463.31,0,788.0,0.0527,0.053683206106870225,790.0,0.1848358778625954,0.06755152671755725,0.20314052274719968,0.13837130095391406,0.10235377095712944,0.026462115629396397,0.20314052274719968,0,Tiny
resnet18_cifar100_bs32_50e_1gpu,2026-05-01_07-02-24_fabbfa65,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_50e_1gpu.yaml,1,single,1147.33,1150.33,0,788.0,0.0527,0.057676136363636346,790.0,0.19931060606060605,0.0730776515151515,0.21904871052313232,0.14969091302832271,0.10996679369901312,0.026462115629396397,0.21904871052313232,0,Tiny
resnet18_cifar100_bs64_20e_1gpu,2026-05-01_07-21-40_dc196945,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_20e_1gpu.yaml,1,single,239.16,242.17,0,796.0,0.0652,0.06056015037593985,798.0,0.18862969924812029,0.07102443609022555,0.2073100534053003,0.14548514443520807,0.11546552842556454,0.026730086420580158,0.2073100534053003,0,Tiny
resnet18_cifar100_bs64_50e_1gpu,2026-05-01_07-25-48_cbc5774e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_50e_1gpu.yaml,1,single,600.67,603.72,0,796.0,0.0652,0.05945864661654135,798.0,0.18907142857142856,0.07103007518796993,0.207795528014923,0.14549669545898225,0.11336537324344954,0.026730086420580158,0.207795528014923,0,Tiny
resnet34_cifar100_bs128_20e_1gpu,2026-05-01_07-35-57_67ce5665,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,1,single,188.74,192.12,0,1074.0,0.1419,0.077470703125,1076.0,0.2338046875,0.09009375,0.25695880577256214,0.18454637520541142,0.14770761991671055,0.03604207141421585,0.25695880577256214,1,Medium
resnet34_cifar100_bs128_50e_1gpu,2026-05-01_07-39-14_9b62aa8c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,1,single,483.65,487.07,0,1074.0,0.1419,0.0789222222222222,1076.0,0.2512,0.09517037037037035,0.276076808811062,0.19494523070477515,0.1504751232756049,0.03604207141421585,0.276076808811062,1,Medium
