workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_aegis_profile_risk_full,drama_ewma_full,drama_max_full,drama_mean_full,drama_median_full,drama_mode_full,drama_p95_full,drama_profile_stat_score_full,gpu_memory_peak_mib_peak_full,smact_aegis_profile_risk_full,smact_ewma_full,smact_max_full,smact_mean_full,smact_median_full,smact_mode_full,smact_p95_full,smact_profile_stat_score_full,smocc_aegis_profile_risk_full,smocc_ewma_full,smocc_max_full,smocc_mean_full,smocc_median_full,smocc_mode_full,smocc_p95_full,smocc_profile_stat_score_full,coarse_resource_label
mobilenet_cifar100_bs32_50e_1gpu,2026-05-01_04-30-03_5aebaa38,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_50e_1gpu.yaml,1,single,2038.8,2042.09,0,590.0,0.0148,0.002137525929570625,0.0017444848876068,0.003,0.0018056188306757,0.002,0.002,0.003,0.002201404707668925,592.0,0.0865824800557849,0.07312263092929,0.131,0.0832072892938496,0.083,0.102,0.107,0.09980182232346241,0.04237484144216875,0.0362305730579689,0.067,0.0412687927107061,0.037,0.052,0.055,0.049317198177676526,light
mobilenet_cifar100_bs64_20e_1gpu,2026-05-01_05-04-11_a5c47ecb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_20e_1gpu.yaml,1,single,414.75,418.09,0,598.0,0.0253,0.00311421841902835,0.0025642810835209,0.005,0.0028925925925925,0.003,0.004,0.004,0.003723148148148125,602.0,0.11544713146594993,0.096810748086022,0.156,0.1144777777777777,0.1035,0.099,0.147,0.11824444444444443,0.061362296870249924,0.0505973356291479,0.084,0.0598518518518518,0.055,0.054,0.08,0.06321296296296296,light
mobilenet_cifar100_bs64_50e_1gpu,2026-05-01_05-11-15_2f594179,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_50e_1gpu.yaml,1,single,966.53,969.78,0,598.0,0.0253,0.00370282362403975,0.0026971899002795,0.005,0.0031141045958795,0.004,0.004,0.005,0.004028526148969875,602.0,0.12450067299978884,0.1025098235363979,0.175,0.1184928684627575,0.13,0.144,0.147,0.14187321711568937,0.06628557599229737,0.0539236034937537,0.095,0.0622187004754358,0.069,0.078,0.08,0.07605467511885895,light
mobilenet_imagenet_bs128_1gpu,2026-05-01_05-27-30_eff95151,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs128_1gpu.yaml,1,single,1548.6,1552.79,0,11336.0,9.4591,0.3087033831028303,0.2469133404727417,0.39,0.2959001919385796,0.32,0.32,0.372,0.3314750479846449,11602.0,0.5153804390112338,0.4121158059489659,0.65,0.4934059500959692,0.534,0.535,0.622,0.5531014875239924,0.27774944468187185,0.2230678363090612,0.355,0.2659299424184261,0.286,0.287,0.336,0.2984824856046065,light
mobilenet_imagenet_bs32_1gpu,2026-05-01_05-53-28_be74790b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs32_1gpu.yaml,1,single,1666.15,1670.26,0,3352.0,2.3684,0.22778506369541743,0.192698869346501,0.276,0.2304413854351687,0.24,0.239,0.248,0.24636034635879217,3356.0,0.45208454543448784,0.3854607394644168,0.546,0.4578774422735345,0.474,0.476,0.491,0.48846936056838364,0.22167156728950163,0.1900415089448626,0.269,0.2246447602131439,0.232,0.232,0.24,0.23941119005328598,light
mobilenet_imagenet_bs64_1gpu,2026-05-01_06-21-24_05adeecb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,1,single,1536.12,1540.34,0,6032.0,4.732,0.286191497450041,0.2350174348868693,0.341,0.2807485549132947,0.302,0.316,0.327,0.3099371387283237,6164.0,0.5065800074340658,0.4184850586379974,0.603,0.4971849710982658,0.5335000000000001,0.531,0.5771499999999999,0.5411712427745665,0.2660660835145081,0.2207633706668956,0.318,0.2610009633911367,0.2785,0.291,0.304,0.2871252408477842,light
resnet18_cifar100_bs128_20e_1gpu,2026-05-01_06-47-09_276041f2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,1,single,124.92,128.09,0,858.0,0.0911,0.0727508871792343,0.0676035487169372,0.109,0.0628,0.074,0.078,0.0866,0.08095,852.0,0.20912259174901265,0.1979021317019332,0.319,0.1809882352941176,0.211,0.214,0.2465999999999999,0.2312470588235294,0.07897967788104247,0.0743657703476995,0.12,0.0679529411764705,0.08,0.081,0.0935999999999999,0.08723823529411762,light
resnet18_cifar100_bs128_50e_1gpu,2026-05-01_06-49-23_0a98d914,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_50e_1gpu.yaml,1,single,303.77,306.79,0,858.0,0.0911,0.0735150624610698,0.0547531069871365,0.106,0.0636571428571428,0.076,0.078,0.0996499999999999,0.0809142857142857,852.0,0.20240749483748996,0.1609109317309124,0.269,0.1846190476190476,0.2105,0.218,0.2535999999999998,0.2205297619047619,0.07570131348611557,0.0594885872777958,0.102,0.0685666666666666,0.079,0.082,0.0957499999999999,0.08289166666666664,light
resnet18_cifar100_bs32_20e_1gpu,2026-05-01_06-54-35_a2b2e9d4,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_20e_1gpu.yaml,1,single,460.29,463.31,0,788.0,0.0527,0.0519717508042804,0.0425896434811482,0.09,0.0495973597359735,0.048,0.047,0.0676999999999999,0.05864933993399338,790.0,0.17642221767402638,0.1510981116201979,0.233,0.1735907590759076,0.182,0.186,0.199,0.1936476897689769,0.06462669382070575,0.0551371383191267,0.085,0.0633696369636963,0.067,0.068,0.073,0.07084240924092408,light
resnet18_cifar100_bs32_50e_1gpu,2026-05-01_07-02-24_fabbfa65,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_50e_1gpu.yaml,1,single,1147.33,1150.33,0,788.0,0.0527,0.0507153587515623,0.0431678010539946,0.088,0.0496936339522546,0.048,0.047,0.062,0.05817340848806365,790.0,0.1761331107703247,0.1512804536913784,0.253,0.1742519893899204,0.184,0.189,0.195,0.2000629973474801,0.06421684530398912,0.055224145141686,0.093,0.0636432360742705,0.067,0.069,0.071,0.07316080901856763,light
