configuration_label,run_label,completion_fraction,makespan_s,makespan_s_vs_exclusive,makespan_reduction_percent,total_queue_wait_mean_s,total_queue_wait_mean_s_vs_exclusive,total_queue_wait_p95_s,total_queue_wait_p95_s_vs_exclusive,jct_mean_s,jct_mean_s_vs_exclusive,jct_p95_s,jct_p95_s_vs_exclusive,total_execution_time_mean_s,total_execution_time_mean_s_vs_exclusive,total_execution_time_p95_s,total_execution_time_p95_s_vs_exclusive,successful_attempt_runtime_mean_s,successful_attempt_runtime_mean_s_vs_exclusive,failed_attempt_count,recovered_attempt_count
aegis_estimator_free,OR-MAGM,1.0,30208.227242,0.7085556748388615,29.14443251611385,8686.463268366668,0.5131315383471536,15885.16814425,0.5455988223367599,11915.943266683336,0.633046525791054,20698.911821899997,0.672882713305376,3229.4512844333326,1.7043704936244743,7443.161986849997,2.1144176964003063,3228.944029133333,1.7041027853081356,3,3
aegis_horus,EST-MAGM__horus,1.0,31379.895394,0.7360379931979244,26.39620068020756,9498.995931683334,0.5611299149710828,17738.48837205,0.6092537565822367,12300.849791850002,0.6534950738461914,20643.22322015,0.6710723815464826,2801.8252582833325,1.4786872065629588,6887.258923349998,1.9564994249688679,2801.365364966666,1.4784444939377772,1,1
exclusive,exclusive,1.0,42633.526644,1.0,0.0,16928.3363411,1.0,29115.10709685,1.0,18823.171411916668,1.0,30761.54493585,1.0,1894.8059101666663,1.0,3520.1947086999985,1.0,1894.8059101666663,1.0,0,0
horus_baseline,HORUS__horus,1.0,39040.792424,0.9157298374586701,8.42701625413299,14325.231645833332,0.8462279669534544,24965.26738935,0.8574678192425754,16280.508426749995,0.8649184598320689,26776.376099,0.8704496524748463,1955.2489479666667,1.031899329359113,4073.200217399997,1.1570951479852154,1955.2489479666667,1.031899329359113,0,0
lucid_baseline,LUCID,1.0,35789.950191,0.8394789971248339,16.052100287516613,12018.034470566668,0.7099359457661709,22176.16287675,0.7616720351734261,14159.891632333332,0.7522585499789327,24026.05008815,0.7810417239528713,2141.8286621,1.1303683668115674,4175.815176699996,1.186245512607488,2141.8286621,1.1303683668115674,0,0
oracle_upper_bound,oracle-MAGM,1.0,31257.59924,0.7331694490349889,26.683055096501107,8555.876148016665,0.505417424111784,16628.41522295,0.5711267064083391,11924.59449575,0.6335061310763348,21659.9461766,0.704124133614536,3368.690330616668,1.7778550892953249,7485.579075049995,2.126467339022393,3368.690330616668,1.7778550892953249,0,0
