recorded_at,run_id,runner_status,workload_status,failure_stage,failure_reason,measurement_recorded,task_id,task_path,workdir,gpu_uuid,gpu_id,launcher_pid,tracked_pid_after_ttfk,tracked_pid_after_window,launch_wall_time,finished_wall_time,ttfk_wait_seconds,window_seconds,summary_windows_requested,summary_windows_collected,max_summary_window_seconds,time_from_ttfk_to_window_ready_seconds,total_runtime_seconds,time_from_window_ready_to_finish_seconds,event_path,out_log,err_log,time_log,terminal_event,return_code,terminal_failure_reason,output_csv,command_to_execute,num_gpus_requested,gpu_memory_requirement_mib,gpu_memory_estimate_mib,source_suite,source_suite_path
2026-05-05T18:17:24.188904,solo_0026_mobilenet_imagenet_bs32_1gpu_82726bec,completed,completed,,,True,7d6eb270-4ca9-4d38-ad7e-f25b5a8c2e6c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs32_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,832419,832482,832482,2026-05-05T17:49:41.760065,2026-05-05T18:17:24.188904,8.3522559349949,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.41734593402361,1662.355169040995,1623.5855671719764,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0026_mobilenet_imagenet_bs32_1gpu_82726bec.jsonl,/home/ehyo/AEGIS/out-2026-05-05_17:49:41-7d6eb270-4ca9-4d38-ad7e-f25b5a8c2e6c.log,/home/ehyo/AEGIS/err-2026-05-05_17:49:41-7d6eb270-4ca9-4d38-ad7e-f25b5a8c2e6c.log,/home/ehyo/AEGIS/time-2026-05-05_17:49:41-7d6eb270-4ca9-4d38-ad7e-f25b5a8c2e6c.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/mobilenet_imagenet_train.py --batch_size 32,1,3352.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T18:43:06.506056,solo_0027_mobilenet_imagenet_bs64_1gpu_7986ce19,completed,completed,,,True,67982201-45ed-4bee-8ac7-2a5e0676180f,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,847411,847474,847474,2026-05-05T18:17:24.727015,2026-05-05T18:43:06.506056,8.184219611022854,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.18196090098354,1541.707540388015,1503.341359876009,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0027_mobilenet_imagenet_bs64_1gpu_7986ce19.jsonl,/home/ehyo/AEGIS/out-2026-05-05_18:17:24-67982201-45ed-4bee-8ac7-2a5e0676180f.log,/home/ehyo/AEGIS/err-2026-05-05_18:17:24-67982201-45ed-4bee-8ac7-2a5e0676180f.log,/home/ehyo/AEGIS/time-2026-05-05_18:17:24-67982201-45ed-4bee-8ac7-2a5e0676180f.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/mobilenet_imagenet_train.py --batch_size 64,1,6032.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T18:45:16.478449,solo_0028_resnet18_cifar100_bs128_20e_1gpu_ea09696b,completed,completed,,,True,06959eb6-0812-4176-bf4f-b0a118aebfe1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,860567,860630,860630,2026-05-05T18:43:07.069315,2026-05-05T18:45:16.478449,8.044537715992192,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0",200.0,30.57959760099766,129.4071271569992,90.78299184000934,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0028_resnet18_cifar100_bs128_20e_1gpu_ea09696b.jsonl,/home/ehyo/AEGIS/out-2026-05-05_18:43:07-06959eb6-0812-4176-bf4f-b0a118aebfe1.log,/home/ehyo/AEGIS/err-2026-05-05_18:43:07-06959eb6-0812-4176-bf4f-b0a118aebfe1.log,/home/ehyo/AEGIS/time-2026-05-05_18:43:07-06959eb6-0812-4176-bf4f-b0a118aebfe1.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet18_cifar100_train.py --batch_size 128 --epochs 20,1,858.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T18:50:22.513847,solo_0029_resnet18_cifar100_bs128_50e_1gpu_384b2937,completed,completed,,,True,51a873f0-f706-405d-8b72-6a069dd1690a,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_50e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,862889,862953,862953,2026-05-05T18:45:17.103663,2026-05-05T18:50:22.513847,8.069799884018721,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.38768741299282,305.33673291202285,266.8792456150113,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0029_resnet18_cifar100_bs128_50e_1gpu_384b2937.jsonl,/home/ehyo/AEGIS/out-2026-05-05_18:45:17-51a873f0-f706-405d-8b72-6a069dd1690a.log,/home/ehyo/AEGIS/err-2026-05-05_18:45:17-51a873f0-f706-405d-8b72-6a069dd1690a.log,/home/ehyo/AEGIS/time-2026-05-05_18:45:17-51a873f0-f706-405d-8b72-6a069dd1690a.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet18_cifar100_train.py --batch_size 128 --epochs 50,1,858.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T18:58:02.256331,solo_0030_resnet18_cifar100_bs32_20e_1gpu_4d4f6e06,completed,completed,,,True,32e3d513-2a03-4c54-b751-aa0390c4d35b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_20e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,867777,867840,867840,2026-05-05T18:50:23.060443,2026-05-05T18:58:02.256331,8.04296372801764,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.401213236997137,459.1254143360129,420.6812373709981,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0030_resnet18_cifar100_bs32_20e_1gpu_4d4f6e06.jsonl,/home/ehyo/AEGIS/out-2026-05-05_18:50:23-32e3d513-2a03-4c54-b751-aa0390c4d35b.log,/home/ehyo/AEGIS/err-2026-05-05_18:50:23-32e3d513-2a03-4c54-b751-aa0390c4d35b.log,/home/ehyo/AEGIS/time-2026-05-05_18:50:23-32e3d513-2a03-4c54-b751-aa0390c4d35b.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet18_cifar100_train.py --batch_size 32 --epochs 20,1,788.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T19:17:37.168188,solo_0031_resnet18_cifar100_bs32_50e_1gpu_4f7bdf22,completed,completed,,,True,18a3e6b6-0f42-4f8d-8953-c352558d877e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_50e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,872893,872956,872956,2026-05-05T18:58:02.825869,2026-05-05T19:17:37.168188,8.002069564012345,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.24064468700089,1174.270046339021,1136.0273320880078,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0031_resnet18_cifar100_bs32_50e_1gpu_4f7bdf22.jsonl,/home/ehyo/AEGIS/out-2026-05-05_18:58:02-18a3e6b6-0f42-4f8d-8953-c352558d877e.log,/home/ehyo/AEGIS/err-2026-05-05_18:58:02-18a3e6b6-0f42-4f8d-8953-c352558d877e.log,/home/ehyo/AEGIS/time-2026-05-05_18:58:02-18a3e6b6-0f42-4f8d-8953-c352558d877e.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet18_cifar100_train.py --batch_size 32 --epochs 50,1,788.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T19:21:27.766800,solo_0032_resnet18_cifar100_bs64_20e_1gpu_dcd91840,completed,completed,,,True,6da6e2f8-a3d2-4339-939b-383b05d7acc3,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_20e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,884182,884245,884245,2026-05-05T19:17:37.791670,2026-05-05T19:21:27.766800,7.990838758007158,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.51928527400014,229.90450946299825,191.39438543099092,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0032_resnet18_cifar100_bs64_20e_1gpu_dcd91840.jsonl,/home/ehyo/AEGIS/out-2026-05-05_19:17:37-6da6e2f8-a3d2-4339-939b-383b05d7acc3.log,/home/ehyo/AEGIS/err-2026-05-05_19:17:37-6da6e2f8-a3d2-4339-939b-383b05d7acc3.log,/home/ehyo/AEGIS/time-2026-05-05_19:17:37-6da6e2f8-a3d2-4339-939b-383b05d7acc3.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet18_cifar100_train.py --batch_size 64 --epochs 20,1,796.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T19:30:57.331610,solo_0033_resnet18_cifar100_bs64_50e_1gpu_1754a789,completed,completed,,,True,04285f07-13d1-43c4-9b75-42a1cb63ed50,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_50e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,887537,887600,887600,2026-05-05T19:21:28.336101,2026-05-05T19:30:57.331610,8.029234325978905,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.00026387500111,568.924559090985,530.895060890005,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0033_resnet18_cifar100_bs64_50e_1gpu_1754a789.jsonl,/home/ehyo/AEGIS/out-2026-05-05_19:21:28-04285f07-13d1-43c4-9b75-42a1cb63ed50.log,/home/ehyo/AEGIS/err-2026-05-05_19:21:28-04285f07-13d1-43c4-9b75-42a1cb63ed50.log,/home/ehyo/AEGIS/time-2026-05-05_19:21:28-04285f07-13d1-43c4-9b75-42a1cb63ed50.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet18_cifar100_train.py --batch_size 64 --epochs 50,1,796.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T19:34:32.058214,solo_0034_resnet34_cifar100_bs128_20e_1gpu_af334164,completed,completed,,,True,b952964e-67ba-47cc-9c57-f60c4d9f8f8c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,894399,894462,894462,2026-05-05T19:30:57.912435,2026-05-05T19:34:32.058214,8.06878148499527,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.537563168007186,214.0744879170088,175.46814326400636,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0034_resnet34_cifar100_bs128_20e_1gpu_af334164.jsonl,/home/ehyo/AEGIS/out-2026-05-05_19:30:57-b952964e-67ba-47cc-9c57-f60c4d9f8f8c.log,/home/ehyo/AEGIS/err-2026-05-05_19:30:57-b952964e-67ba-47cc-9c57-f60c4d9f8f8c.log,/home/ehyo/AEGIS/time-2026-05-05_19:30:57-b952964e-67ba-47cc-9c57-f60c4d9f8f8c.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet34_cifar100_train.py --batch_size 128 --epochs 20,1,1074.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T19:42:37.695783,solo_0035_resnet34_cifar100_bs128_50e_1gpu_071a6fd5,completed,completed,,,True,7c384578-17b9-43c6-9b64-eb46ad20186e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,897350,897413,897413,2026-05-05T19:34:32.673322,2026-05-05T19:42:37.695783,8.084790070017334,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.53383878999739,484.9520733219979,446.3334444619832,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0035_resnet34_cifar100_bs128_50e_1gpu_071a6fd5.jsonl,/home/ehyo/AEGIS/out-2026-05-05_19:34:32-7c384578-17b9-43c6-9b64-eb46ad20186e.log,/home/ehyo/AEGIS/err-2026-05-05_19:34:32-7c384578-17b9-43c6-9b64-eb46ad20186e.log,/home/ehyo/AEGIS/time-2026-05-05_19:34:32-7c384578-17b9-43c6-9b64-eb46ad20186e.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet34_cifar100_train.py --batch_size 128 --epochs 50,1,1074.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T19:55:01.040396,solo_0036_resnet34_cifar100_bs32_20e_1gpu_ec7f06eb,completed,completed,,,True,a3deddbe-21ac-4f64-996e-488fe3a23b6e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_20e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,903322,903385,903385,2026-05-05T19:42:38.264524,2026-05-05T19:55:01.040396,7.918776328995591,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.523733279987937,742.6966338439961,704.2541242350126,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0036_resnet34_cifar100_bs32_20e_1gpu_ec7f06eb.jsonl,/home/ehyo/AEGIS/out-2026-05-05_19:42:38-a3deddbe-21ac-4f64-996e-488fe3a23b6e.log,/home/ehyo/AEGIS/err-2026-05-05_19:42:38-a3deddbe-21ac-4f64-996e-488fe3a23b6e.log,/home/ehyo/AEGIS/time-2026-05-05_19:42:38-a3deddbe-21ac-4f64-996e-488fe3a23b6e.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet34_cifar100_train.py --batch_size 32 --epochs 20,1,1002.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T20:28:59.080527,solo_0037_resnet34_cifar100_bs32_50e_1gpu_2908fa0d,completed,completed,,,True,fb3c472a-8f13-4f40-abbd-77984f2195ab,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_50e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,910218,910281,910281,2026-05-05T19:55:01.670613,2026-05-05T20:28:59.080527,8.012970587995369,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.026440412009837,2037.3396947460133,1999.300283746008,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0037_resnet34_cifar100_bs32_50e_1gpu_2908fa0d.jsonl,/home/ehyo/AEGIS/out-2026-05-05_19:55:01-fb3c472a-8f13-4f40-abbd-77984f2195ab.log,/home/ehyo/AEGIS/err-2026-05-05_19:55:01-fb3c472a-8f13-4f40-abbd-77984f2195ab.log,/home/ehyo/AEGIS/time-2026-05-05_19:55:01-fb3c472a-8f13-4f40-abbd-77984f2195ab.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet34_cifar100_train.py --batch_size 32 --epochs 50,1,1002.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T20:35:26.588790,solo_0038_resnet34_cifar100_bs64_20e_1gpu_53da0e3f,completed,completed,,,True,b8881ad7-df8b-46ef-b3cd-f441e899fe73,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,927553,927618,927618,2026-05-05T20:28:59.663997,2026-05-05T20:35:26.588790,8.031420521001564,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.35617342600017,386.8545061420009,348.4669121949992,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0038_resnet34_cifar100_bs64_20e_1gpu_53da0e3f.jsonl,/home/ehyo/AEGIS/out-2026-05-05_20:28:59-b8881ad7-df8b-46ef-b3cd-f441e899fe73.log,/home/ehyo/AEGIS/err-2026-05-05_20:28:59-b8881ad7-df8b-46ef-b3cd-f441e899fe73.log,/home/ehyo/AEGIS/time-2026-05-05_20:28:59-b8881ad7-df8b-46ef-b3cd-f441e899fe73.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet34_cifar100_train.py --batch_size 64 --epochs 20,1,1016.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T20:50:11.027733,solo_0039_resnet34_cifar100_bs64_50e_1gpu_fd27e3c6,completed,completed,,,True,310c0f5c-14a6-4dd4-8b20-9d85224d1789,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,931752,931816,931816,2026-05-05T20:35:27.167431,2026-05-05T20:50:11.027733,8.038488910999149,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.351904735987773,883.7890361659811,845.3986425189942,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0039_resnet34_cifar100_bs64_50e_1gpu_fd27e3c6.jsonl,/home/ehyo/AEGIS/out-2026-05-05_20:35:27-310c0f5c-14a6-4dd4-8b20-9d85224d1789.log,/home/ehyo/AEGIS/err-2026-05-05_20:35:27-310c0f5c-14a6-4dd4-8b20-9d85224d1789.log,/home/ehyo/AEGIS/time-2026-05-05_20:35:27-310c0f5c-14a6-4dd4-8b20-9d85224d1789.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet34_cifar100_train.py --batch_size 64 --epochs 50,1,1016.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T21:21:40.179753,solo_0040_resnet50_imagenet_bs128_1gpu_df14c21b,completed,completed,,,True,c21619f0-a053-45c4-b2ef-7e9b4a8b5438,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,940508,940571,940571,2026-05-05T20:50:11.623332,2026-05-05T21:21:40.179753,9.120920926012332,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.124836711009262,1888.4860170830216,1849.240259446,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0040_resnet50_imagenet_bs128_1gpu_df14c21b.jsonl,/home/ehyo/AEGIS/out-2026-05-05_20:50:11-c21619f0-a053-45c4-b2ef-7e9b4a8b5438.log,/home/ehyo/AEGIS/err-2026-05-05_20:50:11-c21619f0-a053-45c4-b2ef-7e9b4a8b5438.log,/home/ehyo/AEGIS/time-2026-05-05_20:50:11-c21619f0-a053-45c4-b2ef-7e9b4a8b5438.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet50_imagenet_train.py --batch_size 128,1,13236.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T21:56:39.708653,solo_0041_resnet50_imagenet_bs32_1gpu_bb4c8993,completed,completed,,,True,979979d2-78c9-4934-9f90-ec7aa8f8b404,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,955061,955124,955124,2026-05-05T21:21:40.723655,2026-05-05T21:56:39.708653,8.937296841992065,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.26405435698689,2098.914687914977,2059.7133367159986,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0041_resnet50_imagenet_bs32_1gpu_bb4c8993.jsonl,/home/ehyo/AEGIS/out-2026-05-05_21:21:40-979979d2-78c9-4934-9f90-ec7aa8f8b404.log,/home/ehyo/AEGIS/err-2026-05-05_21:21:40-979979d2-78c9-4934-9f90-ec7aa8f8b404.log,/home/ehyo/AEGIS/time-2026-05-05_21:21:40-979979d2-78c9-4934-9f90-ec7aa8f8b404.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet50_imagenet_train.py --batch_size 32,1,3934.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
2026-05-05T22:29:19.876950,solo_0042_resnet50_imagenet_bs64_1gpu_81b004b7,completed,completed,,,True,3c9849e0-ff15-491c-97ed-4f76500236e1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,/home/ehyo/AEGIS,GPU-00f900e0-bb6f-792a-1b8a-597214c7e1a1,0,970897,970960,970960,2026-05-05T21:56:40.303347,2026-05-05T22:29:19.876950,8.908026405988494,30.0,"5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0","5.0,10.0,20.0,30.0,40.0,60.0,120.0,200.0",200.0,30.3364534220018,1959.502102331986,1920.257622503996,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/events/solo_0042_resnet50_imagenet_bs64_1gpu_81b004b7.jsonl,/home/ehyo/AEGIS/out-2026-05-05_21:56:40-3c9849e0-ff15-491c-97ed-4f76500236e1.log,/home/ehyo/AEGIS/err-2026-05-05_21:56:40-3c9849e0-ff15-491c-97ed-4f76500236e1.log,/home/ehyo/AEGIS/time-2026-05-05_21:56:40-3c9849e0-ff15-491c-97ed-4f76500236e1.et,completed,0,,/home/ehyo/AEGIS/evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217/live_threshold_measurements.csv,python evaluation/workloads/training/scripts/clean/resnet50_imagenet_train.py --batch_size 64,1,7106.0,,main_1gpu,evaluation/threshold_sensitivity/solo_runs/solo_1gpu_threshold_windows_20260505_022217
