trace_name,configuration_label,run_label,task_id,task_file,workload,failed_attempt_count,recovered_attempt_count,recovery_stopped_count,failed_attempt_runtime_s,total_recovery_queue_wait_s,max_recovery_queue_wait_s,total_recovery_gap_s,max_recovery_gap_s,successful_attempt_runtime_s,recovery_overhead_s,jct_s
philly_legacy,memory_only_interference,memory_only_interference,02fe80df-ffc4-4e2a-afd8-86aec26e8126,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet50_imagenet_bs64_1gpu.yaml,resnet50_imagenet_bs64_1gpu.yaml,1,1,0,47.654096,5805.777193,5805.777193,5807.975099,5807.975099,5617.066898,5855.629195,11841.199604
