row_index,run_id,task_path,finish_status,return_code,total_runtime_seconds,ttfk_wait_seconds,base_metric,mean_w120s,mean_w200s,mean_abs_error,mean_relative_error,median_w120s,median_w200s,median_abs_error,median_relative_error,p95_w120s,p95_w200s,p95_abs_error,p95_relative_error,ewma_w120s,ewma_w200s,ewma_abs_error,ewma_relative_error,risk_w120s,risk_w200s,risk_abs_error,risk_relative_error
33,solo_0034_resnet34_cifar100_bs128_20e_1gpu_af334164,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,completed,0,214.0744879170088,8.06878148499527,smocc,0.05245,0.0512951807228915,0.0011548192771084972,0.0225132119788621,0.0715,0.0715,0.0,0.0,0.095,0.094,0.0010000000000000009,0.010638297872340436,0.0462101308985534,0.0437051296022729,0.0025050012962805,0.0573159562521976,0.0662900327246383,0.0651250775812911,0.0011649551433472044,0.017887965536671675
26,solo_0027_mobilenet_imagenet_bs64_1gpu_7986ce19,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,completed,0,1541.707540388015,8.184219611022854,drama,0.2842571428571429,0.2856742857142856,0.001417142857142728,0.004960694497229162,0.292,0.293,0.0010000000000000009,0.0034129692832764536,0.319,0.319,0.0,0.0,0.2860399128665052,0.2881570759812408,0.0021171631147355874,0.007347253603008576,0.295324263930912,0.2964578404238816,0.0011335764929696346,0.0038237359192417487
43,solo_0044_vgg16_imagenet_bs128_1gpu_e1cef0f0,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,completed,0,2699.7760615300213,9.920411373022944,smocc,0.2806896551724138,0.2819374999999999,0.0012478448275861087,0.004425962589531755,0.425,0.4245,0.0005000000000000004,0.0011778563015312142,0.4415,0.444,0.0025000000000000022,0.005630630630630636,0.2436618913188895,0.2448786955332563,0.0012168042143668178,0.004969008070371589,0.3477128866228258,0.348829048883314,0.0011161622604882182,0.003199739998894367
19,solo_0020_mobilenet_cifar100_bs128_50e_1gpu_e0e4eb09,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_50e_1gpu.yaml,completed,0,560.9175308249833,8.070553872996243,smocc,0.0599649122807017,0.0585421052631578,0.001422807017543902,0.024303994725644325,0.0895,0.089,0.0005000000000000004,0.005617977528089893,0.11,0.11,0.0,0.0,0.0680211056568608,0.0655059524578392,0.002515153199021597,0.03839579617807091,0.0818715044843906,0.0807620144302492,0.0011094900541413905,0.013737770930659622
3,solo_0004_efficientnet_cifar100_bs128_20e_1gpu_c88aecbd,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_20e_1gpu.yaml,completed,0,303.9495732369978,8.06939827100723,smocc,0.1379083333333333,0.138755,0.00084666666666669,0.006101882214454903,0.154,0.155,0.0010000000000000009,0.0064516129032258125,0.1671,0.167,9.999999999998899e-05,0.0005988023952095148,0.1212906066586763,0.1239649309580197,0.002674324299343403,0.02157323267698228,0.1450747349980024,0.1461799827395049,0.0011052477415024742,0.007560869284490502
23,solo_0024_mobilenet_cifar100_bs64_50e_1gpu_31f93c83,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_50e_1gpu.yaml,completed,0,1082.9942204820109,8.12868988601258,smocc,0.0412710280373831,0.0392222222222222,0.002048805815160898,0.05223584231288411,0.05,0.05,0.0,0.0,0.0786999999999999,0.0780499999999999,0.0006499999999999978,0.00832799487508006,0.0447216331226257,0.0430130087903332,0.001708624332292498,0.03972343205798931,0.0536731652900022,0.0525713077531388,0.0011018575368633987,0.020959294793225145
4,solo_0005_efficientnet_cifar100_bs128_50e_1gpu_a53edb55,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_50e_1gpu.yaml,completed,0,743.0549465229997,8.166140499000903,drama,0.0189666666666666,0.0191306532663316,0.0001639865996649996,0.008571928902898613,0.02,0.02,0.0,0.0,0.02405,0.025,0.0009500000000000029,0.03800000000000012,0.0160457360346156,0.0192735641459218,0.003227828111306199,0.1674743751009433,0.0197656006753205,0.0208510543530633,0.001085453677742803,0.05205749595983069
36,solo_0037_resnet34_cifar100_bs32_50e_1gpu_2908fa0d,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_50e_1gpu.yaml,completed,0,2037.3396947460133,8.012970587995369,smocc,0.0461368421052631,0.04658125,0.0004444078947368965,0.009540488817644363,0.07,0.0695,0.0005000000000000004,0.007194244604316552,0.0752999999999999,0.079,0.003700000000000106,0.04683544303797602,0.04004318796405,0.0406981928196199,0.0006550048555699003,0.016094200017012394,0.0578700075173283,0.0589448607049049,0.0010748531875766007,0.018234892316696245
47,solo_0048_xception_imagenet_bs32_1gpu_b892e081,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs32_1gpu.yaml,completed,0,3005.0821303559933,8.900245321012335,drama,0.361474358974359,0.3629692307692307,0.0014948717948717327,0.004118453213523615,0.364,0.365,0.0010000000000000009,0.002739726027397263,0.367,0.368,0.0010000000000000009,0.0027173913043478286,0.331737332058072,0.332339614965261,0.0006022829071890001,0.0018122513238512236,0.3560529227581077,0.3570772114336229,0.0010242886755152392,0.002868535551184689
42,solo_0043_unet_voc_1gpu_32af797d,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/unet_voc_1gpu.yaml,completed,0,1893.15196526199,7.253206174995284,smocc,0.2144942528735632,0.2122413793103448,0.002252873563218377,0.010614676414838821,0.332,0.332,0.0,0.0,0.4487,0.451,0.0023000000000000242,0.005099778270510031,0.1871307809351118,0.1830246613300591,0.004106119605052694,0.022434788706686297,0.2955812584521687,0.294566510160101,0.0010147482920677131,0.0034448868322341985
