experiment_name,run_label,display_name,run_dir,job_count,completed_job_count,completion_fraction,makespan_s,jct_mean_s,jct_p50_s,jct_p95_s,jct_p99_s,queue_wait_mean_s,queue_wait_p95_s,failed_attempt_count,recovered_attempt_count,total_recovery_queue_wait_s
final_representative_evaluation__philly__rep01__aegis_estimator_free,aegis_magm_thresholded,aegis_magm_thresholded,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM,60,60,1.0,30208.227242,11915.943266683336,11665.0885075,20698.911821899994,24869.468377379995,8556.0488656,15291.224977249998,3,3,7824.864166
final_representative_evaluation__philly__rep01__exclusive,exclusive,Exclusive,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__philly__rep01__exclusive/20260610-230924/exclusive,60,60,1.0,42633.526644,18823.171411916668,19536.928526,30761.544935849997,33958.35794894998,16928.3363411,29115.10709685,0,0,0.0
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,aegis_lug_thresholded,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,60,60,1.0,33560.159135,11972.05855908333,11838.438799,21465.025260699997,26397.538589829994,8451.78841525,16359.15517665,3,3,13515.026035
runtime_pressure_no_thresholds_timeout720__philly__rep01__or_lug_no_thresholds,aegis_lug_no_thresholds,aegis_lug_no_thresholds,/home/ehyo/AEGIS/evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__philly__rep01__or_lug_no_thresholds/20260704-234622/OR-LUG,60,60,1.0,33846.890933,12293.380020316668,12362.7380155,19860.556847849995,26878.722059169995,7985.78648325,16785.82400075,7,7,26140.217183999997
runtime_pressure_no_thresholds_timeout720__philly__rep01__or_magm_no_thresholds,aegis_magm_no_thresholds,aegis_magm_no_thresholds,/home/ehyo/AEGIS/evaluation/experiments/results/runtime_pressure_no_thresholds_timeout720__philly__rep01__or_magm_no_thresholds/20260704-145554/OR-MAGM,60,60,1.0,31690.982375,12528.8825015,12410.805648,22207.621202099996,25857.20165004,8025.7733036,16719.8591862,6,6,20010.371097
