experiment_name,run_label,policy,estimator,trace_csv,run_dir,task_id,task_file,submitted_at,first_dispatched_at,first_launched_at,final_successful_launch_at,completed_at,initial_queue_wait_s,total_queue_wait_s,jct_s,execution_span_s,successful_attempt_runtime_s,dispatch_count,launch_count,recovered_dispatch_count,maximum_recovery_count,recovery_stopped_count,completed_successfully,attempt_count,failed_attempt_count,recovered_attempt_count,total_attempt_runtime_s,total_execution_time_s,failed_attempt_runtime_s,total_recovery_queue_wait_s,max_recovery_queue_wait_s,total_recovery_gap_s,max_recovery_gap_s,configuration_label
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,b86cf455-b755-498a-a58d-5ee915f22663,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_large_cased_wiki_bs4_2gpu.yaml,2026-06-30 04:34:59.240812+00:00,2026-06-30 07:14:14.764832+00:00,2026-06-30 07:14:14.794188+00:00,2026-06-30 08:11:32.526271+00:00,2026-06-30 10:24:42.247952+00:00,9555.52402,12976.865067,20983.00714,11427.453764,7989.721681,2,2,1,1,0,True,2,1,1,8006.081985,8006.081985,16.360304,3421.341047,3421.341047,3421.371779,3421.371779,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,0a174bc0-e257-4aa8-a1f8-0d5fe6791f3e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,2026-06-30 04:43:23.241901+00:00,2026-06-30 08:11:36.448691+00:00,2026-06-30 08:11:36.477532+00:00,2026-06-30 08:11:36.477532+00:00,2026-06-30 08:17:16.396589+00:00,12493.20679,12493.20679,12833.154688,339.919057,339.919057,1,1,0,0,0,True,1,0,0,339.919057,339.919057,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,9018f14d-5cfa-421b-b419-79a9b92079e8,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,2026-06-30 04:53:23.243151+00:00,2026-06-30 08:12:17.532364+00:00,2026-06-30 08:12:17.556845+00:00,2026-06-30 08:12:17.556845+00:00,2026-06-30 08:18:20.640579+00:00,11934.289213,11934.289213,12297.397428,363.083734,363.083734,1,1,0,0,0,True,1,0,0,363.083734,363.083734,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,caea64ab-a2b0-4e3b-a37c-83d7441789f2,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_large_wiki_bs8_2gpu.yaml,2026-06-30 05:01:32.244315+00:00,2026-06-30 08:12:21.449533+00:00,2026-06-30 08:12:21.478645+00:00,2026-06-30 08:12:21.478645+00:00,2026-06-30 09:50:12.380765+00:00,11449.205218,11449.205218,17320.13645,5870.90212,5870.90212,1,1,0,0,0,True,1,0,0,5870.90212,5870.90212,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,cb71e9cb-2894-4409-9168-c7644273ed27,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_20e_1gpu.yaml,2026-06-30 05:03:23.245284+00:00,2026-06-30 08:13:21.022678+00:00,2026-06-30 08:13:21.050747+00:00,2026-06-30 08:13:21.050747+00:00,2026-06-30 08:30:55.413032+00:00,11397.777394,11397.777394,12452.167748,1054.362285,1054.362285,1,1,0,0,0,True,1,0,0,1054.362285,1054.362285,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,6127cf48-9273-4f08-b74d-5e4f600185fb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,2026-06-30 05:13:22.245885+00:00,2026-06-30 08:13:25.147639+00:00,2026-06-30 08:13:25.171828+00:00,2026-06-30 08:13:25.171828+00:00,2026-06-30 08:55:40.294570+00:00,10802.901754,10802.901754,13338.048685,2535.122742,2535.122742,1,1,0,0,0,True,1,0,0,2535.122742,2535.122742,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,eeb1f432-132f-4a5e-b396-554bc3651568,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs64_1gpu.yaml,2026-06-30 05:18:36.246417+00:00,2026-06-30 08:14:01.474996+00:00,2026-06-30 08:14:01.505062+00:00,2026-06-30 08:14:01.505062+00:00,2026-06-30 09:58:06.633736+00:00,10525.228579,10525.228579,16770.387319,6245.128674,6245.128674,1,1,0,0,0,True,1,0,0,6245.128674,6245.128674,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,c33c3e15-2f86-4567-8f78-011f6d4d8461,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs32_1gpu.yaml,2026-06-30 05:20:34.247952+00:00,2026-06-30 08:14:05.872069+00:00,2026-06-30 08:14:05.896794+00:00,2026-06-30 08:14:05.896794+00:00,2026-06-30 11:46:28.819726+00:00,10411.624117,10411.624117,23154.571774,12742.922932,12742.922932,1,1,0,0,0,True,1,0,0,12742.922932,12742.922932,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,fe80e767-c75a-4636-abb1-7c5bafce2bc3,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,2026-06-30 05:23:23.248564+00:00,2026-06-30 08:17:26.391715+00:00,2026-06-30 08:17:26.419200+00:00,2026-06-30 08:17:26.419200+00:00,2026-06-30 08:26:06.996361+00:00,10443.143151,10443.143151,10963.747797,520.577161,520.577161,1,1,0,0,0,True,1,0,0,520.577161,520.577161,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,6fe24b9a-8920-462c-8618-ea90825eb1f9,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs64_1gpu.yaml,2026-06-30 05:23:28.249470+00:00,2026-06-30 08:18:29.581755+00:00,2026-06-30 08:18:29.606691+00:00,2026-06-30 10:24:42.610899+00:00,2026-06-30 11:19:44.351230+00:00,10501.332285,18063.387237000003,21376.10176,10874.744539,3301.740331,2,2,1,1,0,True,2,1,1,3312.664693,3312.664693,10.924362,7562.054952,7562.054952,7562.079846,7562.079846,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,2ca8c93e-5fde-4fa2-b6a0-b39dba37c9aa,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/maskrcnn_coco_bs8_1gpu.yaml,2026-06-30 05:28:12.250504+00:00,2026-06-30 10:24:46.689443+00:00,2026-06-30 10:24:46.714467+00:00,2026-06-30 10:24:46.714467+00:00,2026-06-30 13:05:59.361191+00:00,17794.438939,17794.438939,27467.110687,9672.646724,9672.646724,1,1,0,0,0,True,1,0,0,9672.646724,9672.646724,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,97b8f4e8-cf3b-4adf-a1ae-f542367b1f30,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_50e_1gpu.yaml,2026-06-30 05:33:23.430862+00:00,2026-06-30 10:24:51.017818+00:00,2026-06-30 10:24:51.041302+00:00,2026-06-30 10:24:51.041302+00:00,2026-06-30 10:38:45.456030+00:00,17487.586956,17487.586956,18322.025168,834.414728,834.414728,1,1,0,0,0,True,1,0,0,834.414728,834.414728,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,e96be0fb-58a0-41ae-ac71-e28d948aebb0,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_50e_1gpu.yaml,2026-06-30 05:43:23.450323+00:00,2026-06-30 10:25:28.571736+00:00,2026-06-30 10:25:28.597720+00:00,2026-06-30 10:25:28.597720+00:00,2026-06-30 10:40:11.395923+00:00,16925.121413,16925.121413,17807.9456,882.798203,882.798203,1,1,0,0,0,True,1,0,0,882.798203,882.798203,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,30755568-6688-49b5-a3a2-7c1d109e6ac3,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,2026-06-30 05:53:23.528042+00:00,2026-06-30 10:25:32.895522+00:00,2026-06-30 10:25:32.920041+00:00,2026-06-30 10:25:32.920041+00:00,2026-06-30 10:41:46.564734+00:00,16329.36748,16329.36748,17303.036692,973.644693,973.644693,1,1,0,0,0,True,1,0,0,973.644693,973.644693,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,c44460d8-476f-43fa-9488-f4a41fde357d,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_50e_1gpu.yaml,2026-06-30 06:03:23.468180+00:00,2026-06-30 10:25:46.099143+00:00,2026-06-30 10:25:46.124269+00:00,2026-06-30 10:25:46.124269+00:00,2026-06-30 11:21:07.661456+00:00,15742.630963,15742.630963,19064.193276,3321.537187,3321.537187,1,1,0,0,0,True,1,0,0,3321.537187,3321.537187,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,83ca6ddd-3f3e-4a6f-b943-564b48f27c02,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mnist_bs32_1gpu.yaml,2026-06-30 06:13:23.538284+00:00,2026-06-30 10:26:12.138133+00:00,2026-06-30 10:26:12.163856+00:00,2026-06-30 10:26:12.163856+00:00,2026-06-30 10:28:45.438537+00:00,15168.599849,15168.599849,15321.900253,153.274681,153.274681,1,1,0,0,0,True,1,0,0,153.274681,153.274681,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,13ffd150-3240-4e2b-a7bc-ac6f9170b602,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs64_1gpu.yaml,2026-06-30 06:18:29.508201+00:00,2026-06-30 10:26:30.268059+00:00,2026-06-30 10:26:30.291390+00:00,2026-06-30 10:26:30.291390+00:00,2026-06-30 11:34:53.643837+00:00,14880.759858,14880.759858,18984.135636,4103.352447,4103.352447,1,1,0,0,0,True,1,0,0,4103.352447,4103.352447,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,5bdd8970-8b6b-44cf-b628-897dd7644ae5,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_20e_1gpu.yaml,2026-06-30 06:19:11.508850+00:00,2026-06-30 10:26:53.267758+00:00,2026-06-30 10:26:53.294381+00:00,2026-06-30 10:26:53.294381+00:00,2026-06-30 10:42:18.687171+00:00,14861.758908,14861.758908,15787.178321,925.39279,925.39279,1,1,0,0,0,True,1,0,0,925.39279,925.39279,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/philly_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__philly__rep01__or_lug/20260630-054629/OR-LUG,3b4c07c1-0f29-4752-b1b2-bd8951e342be,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_20e_1gpu.yaml,2026-06-30 06:23:23.509781+00:00,2026-06-30 10:27:35.118362+00:00,2026-06-30 10:27:35.145901+00:00,2026-06-30 10:27:35.145901+00:00,2026-06-30 10:34:05.049733+00:00,14651.608581,14651.608581,15041.539952,389.903832,389.903832,1,1,0,0,0,True,1,0,0,389.903832,389.903832,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
