spec_key,spec_path,normalized_speed,partner_spec_key,pair_id,pairwise_source_csv,pair_time_s,partner_pair_time_s,partner_runtime_ratio,valid_for_label
efficientnet_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs32_1gpu.yaml,0.6592071992741473,mobilenet_imagenet_bs32_1gpu.yaml,efficientnet_imagenet_bs32_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,4860.49,4304.07,0.8855218301035492,True
mobilenet_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs32_1gpu.yaml,0.745324773992988,efficientnet_imagenet_bs32_1gpu.yaml,efficientnet_imagenet_bs32_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,4304.07,4860.49,1.1292776372131494,True
efficientnet_imagenet_bs64_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs64_1gpu.yaml,0.9414220131991752,mobilenet_cifar100_bs32_50e_1gpu.yaml,efficientnet_imagenet_bs64_1gpu__PLUS__mobilenet_cifar100_bs32_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,3385.06,3111.84,0.9192865119082084,True
mobilenet_cifar100_bs32_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs32_50e_1gpu.yaml,1.0,efficientnet_imagenet_bs64_1gpu.yaml,efficientnet_imagenet_bs64_1gpu__PLUS__mobilenet_cifar100_bs32_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,3111.84,3385.06,1.0878001439662708,True
efficientnet_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs32_1gpu.yaml,0.5879200123306373,efficientnet_imagenet_bs64_1gpu.yaml,efficientnet_imagenet_bs32_1gpu__PLUS__efficientnet_imagenet_bs64_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,5449.84,4609.6,0.8458229966384334,True
efficientnet_imagenet_bs64_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs64_1gpu.yaml,0.6913333044081915,efficientnet_imagenet_bs32_1gpu.yaml,efficientnet_imagenet_bs32_1gpu__PLUS__efficientnet_imagenet_bs64_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,4609.6,5449.84,1.182280458174245,True
efficientnet_imagenet_bs64_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs64_1gpu.yaml,0.7009251031558202,mobilenet_imagenet_bs32_1gpu.yaml,efficientnet_imagenet_bs64_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,4546.52,4549.48,1.0006510473944905,True
mobilenet_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs32_1gpu.yaml,0.7051201455990576,efficientnet_imagenet_bs64_1gpu.yaml,efficientnet_imagenet_bs64_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,4549.48,4546.52,0.9993493761924441,True
resnet18_cifar100_bs32_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs32_20e_1gpu.yaml,1.0,resnet34_cifar100_bs128_50e_1gpu.yaml,resnet18_cifar100_bs32_20e_1gpu__PLUS__resnet34_cifar100_bs128_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,641.65,723.74,1.127935790540014,True
resnet34_cifar100_bs128_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs128_50e_1gpu.yaml,0.927515406085058,resnet18_cifar100_bs32_20e_1gpu.yaml,resnet18_cifar100_bs32_20e_1gpu__PLUS__resnet34_cifar100_bs128_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,723.74,641.65,0.8865752894685937,True
efficientnet_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs32_1gpu.yaml,0.915568903341582,mobilenet_cifar100_bs32_50e_1gpu.yaml,efficientnet_imagenet_bs32_1gpu__PLUS__mobilenet_cifar100_bs32_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,3499.54,3100.41,0.8859478674340056,True
mobilenet_cifar100_bs32_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs32_50e_1gpu.yaml,1.0,efficientnet_imagenet_bs32_1gpu.yaml,efficientnet_imagenet_bs32_1gpu__PLUS__mobilenet_cifar100_bs32_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,3100.41,3499.54,1.1287345867159506,True
mobilenet_cifar100_bs32_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs32_50e_1gpu.yaml,1.0,mobilenet_imagenet_bs32_1gpu.yaml,mobilenet_cifar100_bs32_50e_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,2993.11,2780.25,0.9288833353936207,True
mobilenet_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs32_1gpu.yaml,1.0,mobilenet_cifar100_bs32_50e_1gpu.yaml,mobilenet_cifar100_bs32_50e_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,2780.25,2993.11,1.0765614603003328,True
efficientnet_cifar100_bs128_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs128_20e_1gpu.yaml,1.0,resnet34_cifar100_bs64_20e_1gpu.yaml,efficientnet_cifar100_bs128_20e_1gpu__PLUS__resnet34_cifar100_bs64_20e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,422.76,508.64,1.2031412621818527,True
resnet34_cifar100_bs64_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs64_20e_1gpu.yaml,1.0,efficientnet_cifar100_bs128_20e_1gpu.yaml,efficientnet_cifar100_bs128_20e_1gpu__PLUS__resnet34_cifar100_bs64_20e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,508.64,422.76,0.831157596728531,True
mobilenet_cifar100_bs64_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs64_20e_1gpu.yaml,1.0,resnet34_cifar100_bs128_50e_1gpu.yaml,mobilenet_cifar100_bs64_20e_1gpu__PLUS__resnet34_cifar100_bs128_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,599.63,669.28,1.1161549622267064,True
resnet34_cifar100_bs128_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs128_50e_1gpu.yaml,1.0,mobilenet_cifar100_bs64_20e_1gpu.yaml,mobilenet_cifar100_bs64_20e_1gpu__PLUS__resnet34_cifar100_bs128_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,669.28,599.63,0.8959329428639733,True
resnet50_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet50_imagenet_bs32_1gpu.yaml,0.5497088823279991,resnet50_imagenet_bs64_1gpu.yaml,resnet50_imagenet_bs32_1gpu__PLUS__resnet50_imagenet_bs64_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,10188.32,8064.18,0.7915122414686622,False
resnet50_imagenet_bs64_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet50_imagenet_bs64_1gpu.yaml,0.6772157863539752,resnet50_imagenet_bs32_1gpu.yaml,resnet50_imagenet_bs32_1gpu__PLUS__resnet50_imagenet_bs64_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,8064.18,10188.32,1.2634043386928366,True
mobilenet_cifar100_bs64_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs64_20e_1gpu.yaml,0.9887808750617876,resnet18_cifar100_bs32_20e_1gpu.yaml,mobilenet_cifar100_bs64_20e_1gpu__PLUS__resnet18_cifar100_bs32_20e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,667.61,685.81,1.0272614250835068,True
resnet18_cifar100_bs32_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs32_20e_1gpu.yaml,0.9876204779749496,mobilenet_cifar100_bs64_20e_1gpu.yaml,mobilenet_cifar100_bs64_20e_1gpu__PLUS__resnet18_cifar100_bs32_20e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,685.81,667.61,0.9734620375905864,True
mobilenet_cifar100_bs128_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs128_20e_1gpu.yaml,0.9269863782761576,resnet18_cifar100_bs64_20e_1gpu.yaml,mobilenet_cifar100_bs128_20e_1gpu__PLUS__resnet18_cifar100_bs64_20e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,338.43,320.07,0.9457494902934137,True
resnet18_cifar100_bs64_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_20e_1gpu.yaml,1.0,mobilenet_cifar100_bs128_20e_1gpu.yaml,mobilenet_cifar100_bs128_20e_1gpu__PLUS__resnet18_cifar100_bs64_20e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,320.07,338.43,1.057362451963633,True
mobilenet_cifar100_bs64_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs64_50e_1gpu.yaml,0.8445876869227704,resnet34_cifar100_bs64_50e_1gpu.yaml,mobilenet_cifar100_bs64_50e_1gpu__PLUS__resnet34_cifar100_bs64_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,1731.33,1442.25,0.8330300982481676,True
resnet34_cifar100_bs64_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs64_50e_1gpu.yaml,1.0,mobilenet_cifar100_bs64_50e_1gpu.yaml,mobilenet_cifar100_bs64_50e_1gpu__PLUS__resnet34_cifar100_bs64_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,1442.25,1731.33,1.200436817472699,True
efficientnet_cifar100_bs64_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs64_20e_1gpu.yaml,1.0,resnet18_cifar100_bs64_50e_1gpu.yaml,efficientnet_cifar100_bs64_20e_1gpu__PLUS__resnet18_cifar100_bs64_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,804.29,792.58,0.9854405749170077,True
resnet18_cifar100_bs64_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_50e_1gpu.yaml,1.0,efficientnet_cifar100_bs64_20e_1gpu.yaml,efficientnet_cifar100_bs64_20e_1gpu__PLUS__resnet18_cifar100_bs64_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,792.58,804.29,1.0147745338010041,True
inception_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/inception_imagenet_bs32_1gpu.yaml,0.5602539859579496,xception_imagenet_bs32_1gpu.yaml,inception_imagenet_bs32_1gpu__PLUS__xception_imagenet_bs32_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,14775.62,11790.4,0.7979631311579479,False
xception_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/xception_imagenet_bs32_1gpu.yaml,0.6725768421766861,inception_imagenet_bs32_1gpu.yaml,inception_imagenet_bs32_1gpu__PLUS__xception_imagenet_bs32_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,11790.4,14775.62,1.2531907314425297,True
mobilenet_imagenet_bs64_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs64_1gpu.yaml,0.8873285536702311,resnet34_cifar100_bs32_50e_1gpu.yaml,mobilenet_imagenet_bs64_1gpu__PLUS__resnet34_cifar100_bs32_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,2871.89,3514.02,1.2235914328195021,True
resnet34_cifar100_bs32_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs32_50e_1gpu.yaml,0.7578129891121849,mobilenet_imagenet_bs64_1gpu.yaml,mobilenet_imagenet_bs64_1gpu__PLUS__resnet34_cifar100_bs32_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,3514.02,2871.89,0.8172662648476673,True
efficientnet_cifar100_bs32_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs32_50e_1gpu.yaml,0.8399316061600226,resnet50_imagenet_bs64_1gpu.yaml,efficientnet_cifar100_bs32_50e_1gpu__PLUS__resnet50_imagenet_bs64_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,6117.51,5820.92,0.9515178561211997,True
resnet50_imagenet_bs64_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet50_imagenet_bs64_1gpu.yaml,0.9382004906440904,efficientnet_cifar100_bs32_50e_1gpu.yaml,efficientnet_cifar100_bs32_50e_1gpu__PLUS__resnet50_imagenet_bs64_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,5820.92,6117.51,1.0509524267641541,True
mobilenet_cifar100_bs128_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs128_50e_1gpu.yaml,0.9912671700172836,resnet18_cifar100_bs64_50e_1gpu.yaml,mobilenet_cifar100_bs128_50e_1gpu__PLUS__resnet18_cifar100_bs64_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,769.51,776.38,1.0089277592234018,True
resnet18_cifar100_bs64_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs64_50e_1gpu.yaml,1.0,mobilenet_cifar100_bs128_50e_1gpu.yaml,mobilenet_cifar100_bs128_50e_1gpu__PLUS__resnet18_cifar100_bs64_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,776.38,769.51,0.9911512403719828,True
efficientnet_cifar100_bs128_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs128_50e_1gpu.yaml,0.9343675646634432,resnet34_cifar100_bs32_20e_1gpu.yaml,efficientnet_cifar100_bs128_50e_1gpu__PLUS__resnet34_cifar100_bs32_20e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,1042.32,986.52,0.9464655767902372,True
resnet34_cifar100_bs32_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs32_20e_1gpu.yaml,1.0,efficientnet_cifar100_bs128_50e_1gpu.yaml,efficientnet_cifar100_bs128_50e_1gpu__PLUS__resnet34_cifar100_bs32_20e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,986.52,1042.32,1.0565624619875926,True
efficientnet_cifar100_bs32_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs32_20e_1gpu.yaml,1.0,efficientnet_cifar100_bs64_50e_1gpu.yaml,efficientnet_cifar100_bs32_20e_1gpu__PLUS__efficientnet_cifar100_bs64_50e_1gpu,evaluation/lucid/legacy_rtx2080ti/results/pairwise_results.csv,1777.09,2282.53,1.2844200350010413,True
