run_id,pair_id,spec_a,spec_b,spec_a_key,spec_b_key,solo_time_a_s,solo_time_b_s,pair_time_a_s,pair_time_b_s,normalized_speed_a,normalized_speed_b,return_code_a,return_code_b,run_dir
20260617-113604-94b59105,efficientnet_imagenet_bs32_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs32_1gpu.yaml,efficientnet_imagenet_bs32_1gpu.yaml,mobilenet_imagenet_bs32_1gpu.yaml,3204.07,3207.93,4860.49,4304.07,0.6592071992741473,0.745324773992988,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/efficientnet_imagenet_bs32_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu/20260617-113604-94b59105
20260617-125716-e48c122b,efficientnet_imagenet_bs64_1gpu__PLUS__mobilenet_cifar100_bs32_50e_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs64_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs32_50e_1gpu.yaml,efficientnet_imagenet_bs64_1gpu.yaml,mobilenet_cifar100_bs32_50e_1gpu.yaml,3186.77,3173.83,3385.06,3111.84,0.9414220131991752,1.019920690009769,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/efficientnet_imagenet_bs64_1gpu__PLUS__mobilenet_cifar100_bs32_50e_1gpu/20260617-125716-e48c122b
20260617-135352-5008d6d3,efficientnet_imagenet_bs32_1gpu__PLUS__efficientnet_imagenet_bs64_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs64_1gpu.yaml,efficientnet_imagenet_bs32_1gpu.yaml,efficientnet_imagenet_bs64_1gpu.yaml,3204.07,3186.77,5449.84,4609.6,0.5879200123306373,0.6913333044081915,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/efficientnet_imagenet_bs32_1gpu__PLUS__efficientnet_imagenet_bs64_1gpu/20260617-135352-5008d6d3
20260617-152452-5123202d,efficientnet_imagenet_bs64_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs64_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs32_1gpu.yaml,efficientnet_imagenet_bs64_1gpu.yaml,mobilenet_imagenet_bs32_1gpu.yaml,3186.77,3207.93,4546.52,4549.48,0.7009251031558202,0.7051201455990576,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/efficientnet_imagenet_bs64_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu/20260617-152452-5123202d
20260617-164052-85ec984e,resnet18_cifar100_bs32_20e_1gpu__PLUS__resnet34_cifar100_bs128_50e_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet18_cifar100_bs32_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs128_50e_1gpu.yaml,resnet18_cifar100_bs32_20e_1gpu.yaml,resnet34_cifar100_bs128_50e_1gpu.yaml,677.32,671.28,641.65,723.74,1.055591054313099,0.9275154060850581,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/resnet18_cifar100_bs32_20e_1gpu__PLUS__resnet34_cifar100_bs128_50e_1gpu/20260617-164052-85ec984e
20260617-165306-87137c1f,efficientnet_imagenet_bs32_1gpu__PLUS__mobilenet_cifar100_bs32_50e_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs32_50e_1gpu.yaml,efficientnet_imagenet_bs32_1gpu.yaml,mobilenet_cifar100_bs32_50e_1gpu.yaml,3204.07,3173.83,3499.54,3100.41,0.9155689033415821,1.0236807389990357,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/efficientnet_imagenet_bs32_1gpu__PLUS__mobilenet_cifar100_bs32_50e_1gpu/20260617-165306-87137c1f
20260617-175136-3b3cb1ff,mobilenet_cifar100_bs32_50e_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs32_50e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_imagenet_bs32_1gpu.yaml,mobilenet_cifar100_bs32_50e_1gpu.yaml,mobilenet_imagenet_bs32_1gpu.yaml,3173.83,3207.93,2993.11,2780.25,1.060378669678027,1.153827893175074,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/mobilenet_cifar100_bs32_50e_1gpu__PLUS__mobilenet_imagenet_bs32_1gpu/20260617-175136-3b3cb1ff
20260617-184138-c1e529b1,efficientnet_cifar100_bs128_20e_1gpu__PLUS__resnet34_cifar100_bs64_20e_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/efficientnet_cifar100_bs128_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs64_20e_1gpu.yaml,efficientnet_cifar100_bs128_20e_1gpu.yaml,resnet34_cifar100_bs64_20e_1gpu.yaml,511.71,520.3,422.76,508.64,1.2104030655691171,1.0229238754325258,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/efficientnet_cifar100_bs128_20e_1gpu__PLUS__resnet34_cifar100_bs64_20e_1gpu/20260617-184138-c1e529b1
20260617-185016-4f2a625f,mobilenet_cifar100_bs64_20e_1gpu__PLUS__resnet34_cifar100_bs128_50e_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/mobilenet_cifar100_bs64_20e_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet34_cifar100_bs128_50e_1gpu.yaml,mobilenet_cifar100_bs64_20e_1gpu.yaml,resnet34_cifar100_bs128_50e_1gpu.yaml,660.12,671.28,599.63,669.28,1.100878875306439,1.0029882859191968,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/mobilenet_cifar100_bs64_20e_1gpu__PLUS__resnet34_cifar100_bs128_50e_1gpu/20260617-185016-4f2a625f
20260617-190135-5d93b3f3,resnet50_imagenet_bs32_1gpu__PLUS__resnet50_imagenet_bs64_1gpu,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet50_imagenet_bs32_1gpu.yaml,evaluation/workloads/training/specs/yaml_legacy_11gb/resnet50_imagenet_bs64_1gpu.yaml,resnet50_imagenet_bs32_1gpu.yaml,resnet50_imagenet_bs64_1gpu.yaml,5600.61,5461.19,10188.32,8064.18,0.5497088823279991,0.6772157863539752,0.0,0.0,evaluation/lucid/legacy_rtx2080ti/results/pairwise_runs/gpu0/resnet50_imagenet_bs32_1gpu__PLUS__resnet50_imagenet_bs64_1gpu/20260617-190135-5d93b3f3
