trace_name,run_label,submitted_job_count,jobs_with_failed_attempts,recovered_job_count,recovery_stopped_job_count,failed_attempt_count,recovered_attempt_count,recovery_queue_wait_mean_s,recovery_queue_wait_p95_s,recovery_queue_wait_max_s,recovery_gap_mean_s,recovery_gap_p95_s,total_failed_runtime_s,total_recovery_queue_wait_s,total_recovery_gap_s,total_recovery_overhead_s
venus,OR-LUG,60,5,5,0,5,5,2642.3664702,4786.2058118,4970.634431,2642.3940049999997,4786.234067599999,111.213364,13211.832351000001,13211.970024999999,13323.183389
venus,OR-MAGM,60,6,6,0,6,6,1838.282616333333,3647.28740725,3651.964588,1838.3132930000002,3647.3155319999996,114.58778199999999,11029.695697999998,11029.879758000001,11144.467539999998
venus,OR-RR,60,13,13,0,13,13,2229.1439300769234,5071.895427199998,5666.236886,2229.173877846154,5071.921289199999,173.90229899999997,28978.871091000005,28979.260412,29153.162711
venus,exclusive,60,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
