configuration_label,run_label,completion_fraction,makespan_s,makespan_s_vs_exclusive,makespan_reduction_percent,total_queue_wait_mean_s,total_queue_wait_mean_s_vs_exclusive,total_queue_wait_p95_s,total_queue_wait_p95_s_vs_exclusive,jct_mean_s,jct_mean_s_vs_exclusive,jct_p95_s,jct_p95_s_vs_exclusive,total_execution_time_mean_s,total_execution_time_mean_s_vs_exclusive,total_execution_time_p95_s,total_execution_time_p95_s_vs_exclusive,successful_attempt_runtime_mean_s,successful_attempt_runtime_mean_s_vs_exclusive,failed_attempt_count,recovered_attempt_count
aegis_estimator_free,OR-MAGM,1.0,34787.744417,0.7826830535076489,21.731694649235113,7725.666799266667,0.5341424770175403,13097.7829876,0.5492383158871138,10202.9449451,0.622463994752669,15059.679750999996,0.61025032950331,2477.2478134666667,1.2852061121873246,5096.019456149998,1.4180520264130543,2475.3380171,1.2842153021641487,6,6
aegis_horus,EST-MAGM__horus,1.0,33331.180479,0.749912089775207,25.008791022479304,7015.895979700001,0.48506985279899445,11746.5377607,0.49257562316456105,9745.80171,0.5945744779684817,14959.215788949998,0.6061793155801787,2729.87886535,1.4162721162599696,7105.889146849999,1.9773316391083602,2729.87886535,1.4162721162599696,0,0
exclusive,exclusive,1.0,44446.783741,1.0,0.0,14463.681754733336,1.0,23847.17636905,1.0,16391.221068383333,1.0,24677.87237945,1.0,1927.5101401833333,1.0,3593.6759450499985,1.0,1927.5101401833333,1.0,0,0
horus_baseline,HORUS__horus,1.0,42002.205148,0.9449998765434856,5.50001234565144,12997.986791383331,0.8986637712164577,20515.35239835,0.8602843406222215,14987.758730299998,0.9143771942170652,21470.27675065,0.8700213867921992,1989.7425156666663,1.0322864062740618,4094.064843249999,1.1392415192274767,1989.7425156666663,1.0322864062740618,0,0
lucid_baseline,LUCID,1.0,40207.417856,0.9046192878723553,9.538071212764464,12010.348393866669,0.8303797468397839,18959.61417845,0.7950465029921399,14056.6808723,0.8575737471696738,20134.9505634,0.8159111228797412,2046.3025026,1.0616299545928032,4045.276946649998,1.1256654769393004,2046.3025026,1.0616299545928032,0,0
oracle_upper_bound,oracle-MAGM,1.0,32064.257129,0.7214078146991383,27.85921853008617,6369.097552833334,0.44035105727827595,10359.312516,0.43440415568212964,9371.443799383333,0.5717355504075108,14290.968853449998,0.579100525106472,3002.32002595,1.5576156842756932,7087.048377199999,1.9720888821269045,3002.32002595,1.5576156842756932,0,0
