trace,policy,raw_label,experiment_name,telemetry_file,metric,column,stat,value
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p50,515.7959000000001
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p95,515.7959000000001
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,max,515.7959000000001
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,mean,315.77733026584866
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p50,316.33155
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p95,327.9314
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,max,332.9463
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,mean,23.937154396728012
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p50,23.29345
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p95,33.979275
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/20260617-193349/oracle-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,max,40.898300000000006
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,smact,risk_smact_threshold,mean,0.65
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,smact,risk_smact_threshold,p50,0.65
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,smact,risk_smact_threshold,p95,0.65
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,smact,risk_smact_threshold,max,0.65
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,smocc,risk_smocc_threshold,mean,0.35
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,smocc,risk_smocc_threshold,p50,0.35
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,smocc,risk_smocc_threshold,p95,0.35
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,smocc,risk_smocc_threshold,max,0.35
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,drama,risk_drama_threshold,mean,0.5
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,drama,risk_drama_threshold,p50,0.5
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,drama,risk_drama_threshold,p95,0.5
philly,AEGIS+PeakMem,oracle-MAGM,final_representative_evaluation__philly__rep01__oracle_upper_bound,evaluation/experiments/results/final_representative_evaluation__philly__rep01__oracle_upper_bound/analysis/run_summary.csv,drama,risk_drama_threshold,max,0.5
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,mean,15757.08284327196
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p50,10866.0
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p95,40395.0
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,max,40396.0
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,mean,45.40084272235962
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p50,50.0
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p95,78.0
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,max,88.0
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,mean,0.5925734725657232
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p50,0.884
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p95,0.979
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smact,smact,max,0.999
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,mean,0.2808223504625813
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p50,0.346
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p95,0.572
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,max,0.623
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,mean,0.35534546120729144
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p50,0.375
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p95,0.597
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,drama,drama,max,0.68
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,power,power,mean,248.1113868278831
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,power,power,p50,271.702
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,power,power,p95,296.097
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/dcgmi_metrics.csv,power,power,max,315.905
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,mean,515.7959000000001
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p50,515.7959000000001
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p95,515.7959000000001
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,total_memory,max,515.7959000000001
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,mean,309.3602744288701
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p50,309.08340000000004
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p95,319.235
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,free_memory,max,328.9719
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,mean,28.197757726986094
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p50,28.6234
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p95,37.61675
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/20260611-110511/OR-MAGM/runtime/telemetry/top_data.csv,gpu_memory,used_memory,max,40.745
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,smact,risk_smact_threshold,mean,0.65
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,smact,risk_smact_threshold,p50,0.65
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,smact,risk_smact_threshold,p95,0.65
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,smact,risk_smact_threshold,max,0.65
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,smocc,risk_smocc_threshold,mean,0.35
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,smocc,risk_smocc_threshold,p50,0.35
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,smocc,risk_smocc_threshold,p95,0.35
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,smocc,risk_smocc_threshold,max,0.35
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,drama,risk_drama_threshold,mean,0.5
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,drama,risk_drama_threshold,p50,0.5
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,drama,risk_drama_threshold,p95,0.5
philly,AEGIS-EstimatorFree,OR-MAGM,final_representative_evaluation__philly__rep01__aegis_estimator_free,evaluation/experiments/results/final_representative_evaluation__philly__rep01__aegis_estimator_free/analysis/run_summary.csv,drama,risk_drama_threshold,max,0.5
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,mean,28923.848831061354
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p50,33313.0
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,p95,40396.0
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,free_gpu_memory,max,40396.0
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,mean,27.663693554937435
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p50,26.0
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,p95,63.0
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,gpu_memory,memory_copy,max,83.0
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,smact,smact,mean,0.3685260415469377
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p50,0.176
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,smact,smact,p95,0.942
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,smact,smact,max,0.976
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,mean,0.16601194608553063
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p50,0.09
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,p95,0.437
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,smocc,smocc,max,0.522
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,drama,drama,mean,0.21586129820770406
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p50,0.21
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,drama,drama,p95,0.482
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,drama,drama,max,0.622
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,power,power,mean,191.3343587733615
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,power,power,p50,234.713
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,power,power,p95,294.081
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/dcgmi_metrics.csv,power,power,max,320.548
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,total_memory,mean,515.7959000000002
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p50,515.7959000000001
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,total_memory,p95,515.7959000000001
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,total_memory,max,515.7959000000001
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,free_memory,mean,323.96514499131405
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p50,324.1298
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,free_memory,p95,328.32148
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,free_memory,max,331.9808
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,used_memory,mean,15.028649869874458
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p50,15.0947
saturn,Exclusive,exclusive,final_representative_evaluation__saturn__rep01__exclusive,evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive/runtime/telemetry/top_data.csv,gpu_memory,used_memory,p95,20.543879999999998
