trace_name,configuration_label,run_label,task_id,task_file,workload,failed_attempt_count,recovered_attempt_count,recovery_stopped_count,failed_attempt_runtime_s,total_recovery_queue_wait_s,max_recovery_queue_wait_s,total_recovery_gap_s,max_recovery_gap_s,successful_attempt_runtime_s,recovery_overhead_s,jct_s
venus,aegis_estimator_free,OR-MAGM,4ff6b904-2151-43a1-a3d5-664a80a1405c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_large_wiki_bs8_2gpu.yaml,gpt2_large_wiki_bs8_2gpu.yaml,1,1,0,27.227246,1241.628081,1241.628081,1241.656348,1241.656348,4043.644187,1268.883594,7325.680348
venus,aegis_estimator_free,OR-MAGM,3ef6b49e-0079-4143-a5c5-bcfc1b835711,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,resnet50_imagenet_bs128_1gpu.yaml,1,1,0,10.284766,3651.964588,3651.964588,3651.992117,3651.992117,1911.816425,3662.276883,7589.320351
venus,aegis_estimator_free,OR-MAGM,e50b9fa3-9a51-4e34-ac74-8317d785ac2c,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_xl_wiki_bs2_1gpu.yaml,gpt2_xl_wiki_bs2_1gpu.yaml,1,1,0,42.45022,318.338404,318.338404,318.375941,318.375941,16215.742344,360.826161,21365.187493
venus,aegis_estimator_free,OR-MAGM,3f3f644e-a436-4014-9ede-78737d17afb1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs128_1gpu.yaml,mobilenet_imagenet_bs128_1gpu.yaml,1,1,0,9.927306,3633.255865,3633.255865,3633.285777,3633.285777,1609.647358,3643.213083,11845.056074
venus,aegis_estimator_free,OR-MAGM,c5d05b76-f27e-4f22-b96a-d5842165781e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs64_1gpu.yaml,inception_imagenet_bs64_1gpu.yaml,1,1,0,10.969625,1048.446621,1048.446621,1048.476783,1048.476783,3939.839319,1059.446408,14999.133412
venus,aegis_estimator_free,OR-MAGM,b159be5b-16cf-4bf2-ad29-9c739a91900a,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_base_wiki_bs32_1gpu.yaml,bert_base_wiki_bs32_1gpu.yaml,1,1,0,13.728619,1136.062139,1136.062139,1136.092792,1136.092792,1032.534922,1149.821411,14318.572729
