trial_id,gpu_id,cuda_visible_devices,tau_smact,tau_smocc,tau_drama,window_seconds,planned_workload_count,admitted_workload_count,rejected_stage,rejection_reason,reject_retry_count,solo_runtime_sum_seconds,collocated_wall_time_seconds,sequence_wall_time_seconds,throughput_gain,mean_slowdown,max_slowdown,p95_slowdown,mean_execution_slowdown,max_execution_slowdown,p95_execution_slowdown,run_dir,threshold_dir,failed_started_rows
imagenet_diverse_5jobs,0,0,0.5,0.35,0.6,30.0,5,5,2.0,threshold_rule,247,916.242493062,249.884092,696.339474,1.3157985828360492,1.0647412356431505,1.1069974025874283,1.1069974025874283,1.0647412356431505,1.1069974025874283,1.1069974025874283,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p35_drama_0p60,smact_0p50_smocc_0p35_drama_0p60,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.35,0.6,30.0,5,5,2.0,threshold_rule,255,916.242493062,247.587228,694.334152,1.319598770163908,1.1234732764005608,1.2235046650820725,1.2235046650820725,1.1234732764005608,1.2235046650820725,1.2235046650820725,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p35_drama_0p60,smact_0p50_smocc_0p35_drama_0p60,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.35,0.6,30.0,4,4,4.0,threshold_rule,213,1429.2329093479966,490.880945,634.228465,2.253498523356243,1.0164629982978763,1.0737447599516396,1.0737447599516396,1.0164629982978763,1.0737447599516396,1.0737447599516396,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p35_drama_0p60,smact_0p50_smocc_0p35_drama_0p60,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.45,0.2,30.0,4,4,2.0,threshold_rule,246,1429.2329093479966,445.747478,933.08514,1.531728293677463,0.9585439922898872,0.9998528716600148,0.9998528716600148,0.9585439922898872,0.9998528716600148,0.9998528716600148,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p20,smact_0p50_smocc_0p45_drama_0p20,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.45,0.2,30.0,4,4,,,0,1429.2329093479966,538.056986,538.056986,2.6562853871169634,1.1296095120962275,1.1699050829838675,1.1699050829838675,1.1296095120962275,1.1699050829838675,1.1699050829838675,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p20,smact_0p50_smocc_0p45_drama_0p20,0
imagenet_diverse_5jobs,0,0,0.5,0.45,0.2,30.0,5,5,3.0,threshold_rule,8,916.242493062,443.90292,551.54772,1.6612207064549191,1.9461721927186697,2.406161466048069,2.406161466048069,1.9461721927186697,2.406161466048069,2.406161466048069,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p20,smact_0p50_smocc_0p45_drama_0p20,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.45,0.2,30.0,5,5,3.0,threshold_rule,232,916.242493062,276.338791,679.894424,1.3476246615930476,1.2439922647181485,1.7259941359681312,1.7259941359681312,1.2439922647181485,1.7259941359681312,1.7259941359681312,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p20,smact_0p50_smocc_0p45_drama_0p20,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.45,0.2,30.0,4,4,,,0,1429.2329093479966,578.980753,617.007267,2.316395585253288,1.278219991357422,1.4192285220035434,1.4192285220035434,1.278219991357422,1.4192285220035434,1.4192285220035434,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p20,smact_0p50_smocc_0p45_drama_0p20,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.45,0.3,30.0,4,4,2.0,threshold_rule,248,1429.2329093479966,461.674661,950.99095,1.5028880236431237,0.9600156865165562,1.002357410411505,1.002357410411505,0.9600156865165562,1.002357410411505,1.002357410411505,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p30,smact_0p50_smocc_0p45_drama_0p30,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.45,0.3,30.0,4,4,,,0,1429.2329093479966,547.724629,547.724629,2.6094004791374763,1.1239261598747723,1.166199948335709,1.166199948335709,1.1239261598747723,1.166199948335709,1.166199948335709,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p30,smact_0p50_smocc_0p45_drama_0p30,0
imagenet_diverse_5jobs,0,0,0.5,0.45,0.3,30.0,5,5,4.0,threshold_rule,2,916.242493062,447.732784,548.191278,1.671391957210235,2.0011735617954947,2.426921120381959,2.426921120381959,2.0011735617954947,2.426921120381959,2.426921120381959,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p30,smact_0p50_smocc_0p45_drama_0p30,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.45,0.3,30.0,5,5,3.0,threshold_rule,177,916.242493062,355.252837,626.380744,1.462756481323123,1.509635614334465,2.1432901647664697,2.1432901647664697,1.509635614334465,2.1432901647664697,2.1432901647664697,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p30,smact_0p50_smocc_0p45_drama_0p30,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.45,0.3,30.0,4,4,,,0,1429.2329093479966,574.584291,613.484633,2.329696348478865,1.2670860144824452,1.42302728719937,1.42302728719937,1.2670860144824452,1.42302728719937,1.42302728719937,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p30,smact_0p50_smocc_0p45_drama_0p30,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.45,0.4,30.0,4,4,2.0,threshold_rule,199,1429.2329093479966,464.675416,884.880554,1.6151704350234786,0.9654005976754084,1.0172640963742894,1.0172640963742894,0.9654005976754084,1.0172640963742894,1.0172640963742894,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p40,smact_0p50_smocc_0p45_drama_0p40,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.45,0.4,30.0,4,4,,,0,1429.2329093479966,538.29241,538.29241,2.655123651749049,1.131387513070034,1.1659711541361912,1.1659711541361912,1.131387513070034,1.1659711541361912,1.1659711541361912,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p40,smact_0p50_smocc_0p45_drama_0p40,0
imagenet_diverse_5jobs,0,0,0.5,0.45,0.4,30.0,5,5,5.0,threshold_rule,1,916.242493062,449.124652,548.070856,1.6717591950592603,2.020264631071975,2.434465696000938,2.434465696000938,2.020264631071975,2.434465696000938,2.434465696000938,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p40,smact_0p50_smocc_0p45_drama_0p40,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.45,0.4,30.0,5,5,4.0,threshold_rule,176,916.242493062,357.546956,641.963504,1.4272501276988483,1.51140131598279,2.1433543167652043,2.1433543167652043,1.51140131598279,2.1433543167652043,2.1433543167652043,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p40,smact_0p50_smocc_0p45_drama_0p40,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.45,0.4,30.0,4,4,,,0,1429.2329093479966,584.211456,622.82772,2.294748392618101,1.2794977427243646,1.4272207330299966,1.4272207330299966,1.2794977427243646,1.4272207330299966,1.4272207330299966,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p40,smact_0p50_smocc_0p45_drama_0p40,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.45,0.5,30.0,4,4,2.0,threshold_rule,201,1429.2329093479966,438.617675,858.950493,1.6639293195539229,0.9586569957654478,1.0190064624113822,1.0190064624113822,0.9586569957654478,1.0190064624113822,1.0190064624113822,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p50,smact_0p50_smocc_0p45_drama_0p50,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.45,0.5,30.0,4,4,,,0,1429.2329093479966,537.225636,537.225636,2.660395955765589,1.1285894599522757,1.1674218934053977,1.1674218934053977,1.1285894599522757,1.1674218934053977,1.1674218934053977,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p50,smact_0p50_smocc_0p45_drama_0p50,0
imagenet_diverse_5jobs,0,0,0.5,0.45,0.5,30.0,5,5,4.0,threshold_rule,6,916.242493062,447.398724,550.246148,1.66515021757499,1.969852296899753,2.4251103589223413,2.4251103589223413,1.969852296899753,2.4251103589223413,2.4251103589223413,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p50,smact_0p50_smocc_0p45_drama_0p50,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.45,0.5,30.0,5,5,5.0,threshold_rule,1,916.242493062,440.929253,553.890375,1.654194646480362,2.178902328016391,2.540209629995973,2.540209629995973,2.178902328016391,2.540209629995973,2.540209629995973,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p50,smact_0p50_smocc_0p45_drama_0p50,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.45,0.5,30.0,4,4,,,0,1429.2329093479966,588.867556,627.534715,2.277536007466928,1.2838802189032965,1.422931324653507,1.422931324653507,1.2838802189032965,1.422931324653507,1.422931324653507,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p50,smact_0p50_smocc_0p45_drama_0p50,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.45,0.6,30.0,4,4,2.0,threshold_rule,195,1429.2329093479966,469.735705,889.63514,1.6065382819163334,0.9853528889170242,1.0222598512978422,1.0222598512978422,0.9853528889170242,1.0222598512978422,1.0222598512978422,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p60,smact_0p50_smocc_0p45_drama_0p60,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.45,0.6,30.0,4,4,,,0,1429.2329093479966,537.331023,546.105148,2.617138685804875,1.1388084630453923,1.1681981559431944,1.1681981559431944,1.1388084630453923,1.1681981559431944,1.1681981559431944,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p60,smact_0p50_smocc_0p45_drama_0p60,0
imagenet_diverse_5jobs,0,0,0.5,0.45,0.6,30.0,5,5,3.0,threshold_rule,186,916.242493062,286.728135,611.525863,1.4982890315826267,1.208773135608894,1.5542006114058196,1.5542006114058196,1.208773135608894,1.5542006114058196,1.5542006114058196,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p60,smact_0p50_smocc_0p45_drama_0p60,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.45,0.6,30.0,5,5,3.0,threshold_rule,210,916.242493062,277.025972,640.476622,1.4305635234598773,1.2641479248763603,1.7302862238507504,1.7302862238507504,1.2641479248763603,1.7302862238507504,1.7302862238507504,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p60,smact_0p50_smocc_0p45_drama_0p60,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.45,0.6,30.0,4,4,,,0,1429.2329093479966,583.938115,622.736856,2.295083221070822,1.2807965423929564,1.4235815951958346,1.4235815951958346,1.2807965423929564,1.4235815951958346,1.4235815951958346,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p45_drama_0p60,smact_0p50_smocc_0p45_drama_0p60,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.55,0.2,30.0,4,4,2.0,threshold_rule,252,1429.2329093479966,457.004356,946.434049,1.5101241453201315,0.9490860402469472,1.008217908794584,1.008217908794584,0.9490860402469472,1.008217908794584,1.008217908794584,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p20,smact_0p50_smocc_0p55_drama_0p20,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.55,0.2,30.0,4,4,,,0,1429.2329093479966,533.233884,533.233884,2.680311496011376,1.1152253677434234,1.16697173357643,1.16697173357643,1.1152253677434234,1.16697173357643,1.16697173357643,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p20,smact_0p50_smocc_0p55_drama_0p20,0
imagenet_diverse_5jobs,0,0,0.5,0.55,0.2,30.0,5,5,2.0,threshold_rule,4,916.242493062,447.241725,548.934449,1.6691291550951652,1.979539196101784,2.424259350904624,2.424259350904624,1.979539196101784,2.424259350904624,2.424259350904624,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p20,smact_0p50_smocc_0p55_drama_0p20,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.55,0.2,30.0,5,5,4.0,threshold_rule,70,916.242493062,412.579477,563.467301,1.626079262161124,1.835787842329792,2.3081973339881805,2.3081973339881805,1.835787842329792,2.3081973339881805,2.3081973339881805,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p20,smact_0p50_smocc_0p55_drama_0p20,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.55,0.2,30.0,4,4,,,0,1429.2329093479966,580.957491,619.49483,2.307094167917425,1.283126919213596,1.4248353854567606,1.4248353854567606,1.283126919213596,1.4248353854567606,1.4248353854567606,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p20,smact_0p50_smocc_0p55_drama_0p20,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.55,0.3,30.0,4,4,2.0,threshold_rule,251,1429.2329093479966,447.178179,935.32812,1.528055105782553,0.9536233842382827,1.0039801480548909,1.0039801480548909,0.9536233842382827,1.0039801480548909,1.0039801480548909,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p30,smact_0p50_smocc_0p55_drama_0p30,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.55,0.3,30.0,4,4,,,0,1429.2329093479966,539.054192,539.054192,2.651371477226165,1.1257972893651782,1.1668420532015076,1.1668420532015076,1.1257972893651782,1.1668420532015076,1.1668420532015076,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p30,smact_0p50_smocc_0p55_drama_0p30,0
imagenet_diverse_5jobs,0,0,0.5,0.55,0.3,30.0,5,5,3.0,threshold_rule,2,916.242493062,448.027561,550.218962,1.6652324916821022,2.001923460866774,2.4285189496065955,2.4285189496065955,2.001923460866774,2.4285189496065955,2.4285189496065955,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p30,smact_0p50_smocc_0p55_drama_0p30,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.55,0.3,30.0,5,5,,,0,916.242493062,442.642228,555.115739,1.6505431726950188,2.181968345183489,2.523383843018373,2.523383843018373,2.181968345183489,2.523383843018373,2.523383843018373,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p30,smact_0p50_smocc_0p55_drama_0p30,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.55,0.3,30.0,4,4,,,0,1429.2329093479966,579.223631,616.971115,2.3165313166208703,1.2734012975755198,1.4228057326847714,1.4228057326847714,1.2734012975755198,1.4228057326847714,1.4228057326847714,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p30,smact_0p50_smocc_0p55_drama_0p30,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.55,0.4,30.0,4,4,2.0,threshold_rule,202,1429.2329093479966,460.894227,880.9851,1.6223122381388704,0.97452967614178,1.02443083838071,1.02443083838071,0.97452967614178,1.02443083838071,1.02443083838071,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p40,smact_0p50_smocc_0p55_drama_0p40,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.55,0.4,30.0,4,4,,,0,1429.2329093479966,544.954,544.954,2.622667067950684,1.1257930039039512,1.1667290266441332,1.1667290266441332,1.1257930039039512,1.1667290266441332,1.1667290266441332,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p40,smact_0p50_smocc_0p55_drama_0p40,0
imagenet_diverse_5jobs,0,0,0.5,0.55,0.4,30.0,5,5,4.0,threshold_rule,1,916.242493062,449.127622,548.892333,1.6692572258282936,2.014168876680886,2.4344817947901825,2.4344817947901825,2.014168876680886,2.4344817947901825,2.4344817947901825,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p40,smact_0p50_smocc_0p55_drama_0p40,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.55,0.4,30.0,5,5,,,0,916.242493062,443.74339,552.73738,1.6576452510991746,2.182786465381308,2.5334029161767835,2.5334029161767835,2.182786465381308,2.5334029161767835,2.5334029161767835,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p40,smact_0p50_smocc_0p55_drama_0p40,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.55,0.4,30.0,4,4,,,0,1429.2329093479966,581.618024,620.408649,2.303695977887627,1.2764782585512968,1.4206618079454771,1.4206618079454771,1.2764782585512968,1.4206618079454771,1.4206618079454771,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p40,smact_0p50_smocc_0p55_drama_0p40,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.55,0.5,30.0,4,4,2.0,threshold_rule,198,1429.2329093479966,449.696062,870.142742,1.6425269560519953,0.9546046094189156,1.015962487234743,1.015962487234743,0.9546046094189156,1.015962487234743,1.015962487234743,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p50,smact_0p50_smocc_0p55_drama_0p50,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.55,0.5,30.0,4,4,,,0,1429.2329093479966,536.77491,536.77491,2.6626298709602443,1.1292295991355037,1.1664101595928935,1.1664101595928935,1.1292295991355037,1.1664101595928935,1.1664101595928935,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p50,smact_0p50_smocc_0p55_drama_0p50,0
imagenet_diverse_5jobs,0,0,0.5,0.55,0.5,30.0,5,5,4.0,threshold_rule,1,916.242493062,449.01436,547.441709,1.673680463141328,2.0112485025090963,2.433867861770847,2.433867861770847,2.0112485025090963,2.433867861770847,2.433867861770847,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p50,smact_0p50_smocc_0p55_drama_0p50,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.55,0.5,30.0,5,5,,,0,916.242493062,442.643671,551.753144,1.6606022150043245,2.181777310003445,2.5300530151021774,2.5300530151021774,2.181777310003445,2.5300530151021774,2.5300530151021774,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p50,smact_0p50_smocc_0p55_drama_0p50,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.55,0.5,30.0,4,4,,,0,1429.2329093479966,592.190578,630.239456,2.267761714601373,1.2735341141629049,1.4201659868846708,1.4201659868846708,1.2735341141629049,1.4201659868846708,1.4201659868846708,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p50,smact_0p50_smocc_0p55_drama_0p50,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.55,0.6,30.0,4,4,4.0,threshold_rule,192,1429.2329093479966,484.125784,889.904212,1.6060525279860085,1.1638052792754714,1.362675902457454,1.362675902457454,1.1638052792754714,1.362675902457454,1.362675902457454,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p60,smact_0p50_smocc_0p55_drama_0p60,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.55,0.6,30.0,4,4,,,0,1429.2329093479966,542.119984,542.119984,2.636377465376736,1.128161463020263,1.1690135710762573,1.1690135710762573,1.128161463020263,1.1690135710762573,1.1690135710762573,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p60,smact_0p50_smocc_0p55_drama_0p60,0
imagenet_diverse_5jobs,0,0,0.5,0.55,0.6,30.0,5,5,4.0,threshold_rule,59,916.242493062,331.569561,568.438998,1.6118572024187543,1.530464788976401,2.0257187635822733,2.0257187635822733,1.530464788976401,2.0257187635822733,2.0257187635822733,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p60,smact_0p50_smocc_0p55_drama_0p60,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.55,0.6,30.0,5,5,,,0,916.242493062,444.039505,553.065899,1.6566606162460218,2.182125429582656,2.5401100323159205,2.5401100323159205,2.182125429582656,2.5401100323159205,2.5401100323159205,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p60,smact_0p50_smocc_0p55_drama_0p60,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.55,0.6,30.0,4,4,,,0,1429.2329093479966,582.573874,621.48475,2.2997071277259766,1.271155282649857,1.423992065554401,1.423992065554401,1.271155282649857,1.423992065554401,1.423992065554401,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p55_drama_0p60,smact_0p50_smocc_0p55_drama_0p60,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.65,0.2,30.0,4,4,2.0,threshold_rule,251,1429.2329093479966,466.189787,957.125183,1.4932559865034882,0.9672808121805024,1.005821549637883,1.005821549637883,0.9672808121805024,1.005821549637883,1.005821549637883,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p20,smact_0p50_smocc_0p65_drama_0p20,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.65,0.2,30.0,4,4,4.0,threshold_rule,62,1429.2329093479966,514.531137,578.418187,2.4709335589200565,1.05798025473119,1.0836292646198944,1.0836292646198944,1.05798025473119,1.0836292646198944,1.0836292646198944,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p20,smact_0p50_smocc_0p65_drama_0p20,0
imagenet_diverse_5jobs,0,0,0.5,0.65,0.2,30.0,5,5,2.0,threshold_rule,136,916.242493062,286.09034,638.246312,1.435562534142775,1.240028903928722,1.7869016775032822,1.7869016775032822,1.240028903928722,1.7869016775032822,1.7869016775032822,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p20,smact_0p50_smocc_0p65_drama_0p20,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.65,0.2,30.0,5,5,3.0,threshold_rule,239,916.242493062,279.101104,672.337166,1.3627723401237646,1.242056156129938,1.7432473635097852,1.7432473635097852,1.242056156129938,1.7432473635097852,1.7432473635097852,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p20,smact_0p50_smocc_0p65_drama_0p20,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.65,0.2,30.0,4,4,,,0,1429.2329093479966,593.016295,631.948655,2.2616282162163897,1.287219550077859,1.4229401938812554,1.4229401938812554,1.287219550077859,1.4229401938812554,1.4229401938812554,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p20,smact_0p50_smocc_0p65_drama_0p20,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.65,0.4,30.0,4,4,2.0,threshold_rule,197,1429.2329093479966,453.743636,876.617838,1.6303945087505698,1.001111678266167,1.0493905441588154,1.0493905441588154,1.001111678266167,1.0493905441588154,1.0493905441588154,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p40,smact_0p50_smocc_0p65_drama_0p40,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.65,0.4,30.0,4,4,,,0,1429.2329093479966,543.289244,543.289244,2.630703488302442,1.1294111965447102,1.1703216011800148,1.1703216011800148,1.1294111965447102,1.1703216011800148,1.1703216011800148,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p40,smact_0p50_smocc_0p65_drama_0p40,0
imagenet_diverse_5jobs,0,0,0.5,0.65,0.4,30.0,5,5,3.0,threshold_rule,226,916.242493062,244.428026,667.702984,1.3722306399966606,1.0852849734539929,1.12776789727886,1.12776789727886,1.0852849734539929,1.12776789727886,1.12776789727886,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p40,smact_0p50_smocc_0p65_drama_0p40,0
imagenet_diverse_reverse_5jobs,0,0,0.5,0.65,0.4,30.0,5,5,3.0,threshold_rule,232,916.242493062,278.757294,671.365758,1.3647441534574063,1.2175892380644968,1.7410999485857357,1.7410999485857357,1.2175892380644968,1.7410999485857357,1.7410999485857357,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p40,smact_0p50_smocc_0p65_drama_0p40,0
cifar_llama_imagenet_4jobs,0,0,0.5,0.65,0.4,30.0,4,4,4.0,threshold_rule,209,1429.2329093479966,489.814832,629.169315,2.271618903328108,1.0164349699860582,1.0731683086729318,1.0731683086729318,1.0164349699860582,1.0731683086729318,1.0731683086729318,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p40,smact_0p50_smocc_0p65_drama_0p40,0
mixed_imagenet_cifar_llama_4jobs,0,0,0.5,0.65,0.5,30.0,4,4,2.0,threshold_rule,196,1429.2329093479966,462.649728,883.157831,1.6183210510964678,0.9661519231039298,1.0167001321622615,1.0167001321622615,0.9661519231039298,1.0167001321622615,1.0167001321622615,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p50,smact_0p50_smocc_0p65_drama_0p50,0
mixed_reverse_llama_cifar_imagenet_4jobs,0,0,0.5,0.65,0.5,30.0,4,4,,,0,1429.2329093479966,541.166068,541.166068,2.641024620464557,1.1247278537686962,1.1716470337169085,1.1716470337169085,1.1247278537686962,1.1716470337169085,1.1716470337169085,evaluation/threshold_sensitivity/results/threshold_sweep_v1_fixed_grid/smact_0p50_smocc_0p65_drama_0p50,smact_0p50_smocc_0p65_drama_0p50,0
