configuration_label,run_label,completion_fraction,makespan_s,makespan_s_vs_exclusive,makespan_reduction_percent,initial_queue_wait_mean_s,initial_queue_wait_mean_s_vs_exclusive,initial_queue_wait_p95_s,initial_queue_wait_p95_s_vs_exclusive,jct_mean_s,jct_mean_s_vs_exclusive,jct_p95_s,jct_p95_s_vs_exclusive,execution_span_mean_s,execution_span_mean_s_vs_exclusive,execution_span_p95_s,execution_span_p95_s_vs_exclusive,successful_attempt_runtime_mean_s,successful_attempt_runtime_mean_s_vs_exclusive,failed_attempt_count,recovered_attempt_count
aegis_estimator_free,OR-MAGM,1.0,29084.351803,0.8619123700006788,13.808762999932123,2657.9395191333338,0.36928169870362615,8680.026289450001,0.5765890967500363,10697.72694465,1.0259090793494623,25738.38071085,1.1790741701371412,8034.525587566668,2.489364284745075,25097.4586833,2.8689473235083818,8034.525587566668,2.489364284745075,0,0
aegis_horus,EST-MAGM__horus,1.0,30083.182226,0.891512627312513,10.848737268748698,4213.462686366667,0.5853988200428173,11674.6170431,0.7755111184358106,8854.078525616667,0.8491037017210413,18680.6592538,0.8557602381724015,4637.478026733333,1.4368455293620326,9700.202011799996,1.1088520535253257,4637.478026733333,1.4368455293620326,0,0
exclusive,exclusive,1.0,33743.977712,1.0,0.0,7197.593404883333,1.0,15054.093700999998,1.0,10427.558503949998,1.0,21829.3143576,1.0,3227.54111835,1.0,8747.967757249997,1.0,3227.54111835,1.0,0,0
horus_baseline,HORUS__horus,1.0,24439.400811,0.724259629957878,27.574037004212204,4792.06108765,0.6657865786637437,10645.3729143,0.7071414012517313,8576.569013183333,0.822490615606184,18559.4117244,0.8502058937979624,3781.684272366666,1.171692050913346,9577.045473599996,1.0947737508134834,3781.684272366666,1.171692050913346,0,0
lucid_baseline,LUCID,1.0,25557.528372,0.757395248127824,24.2604751872176,4236.703929866667,0.5886278498299446,11020.937683,0.7320890849953932,8052.844448266667,0.7722655735008555,17726.91259245,0.8120691425325631,3813.3540268,1.1815043982304034,8692.75787525,0.993688833391705,3813.3540268,1.1815043982304034,0,0
oracle_upper_bound,oracle-MAGM,1.0,25291.475065,0.7495107802897187,25.048921971028125,3147.5005795166667,0.43729902516877234,11661.6524879,0.7746499204482401,9062.83942225,0.8691238144400687,18073.3169582,0.8279379123929136,5911.253489066668,1.831503696562865,12995.594868999997,1.4855558719029025,5911.253489066668,1.831503696562865,0,0
