row_index,run_id,task_path,finish_status,return_code,total_runtime_seconds,ttfk_wait_seconds,base_metric,mean_w60s,mean_w200s,mean_abs_error,mean_relative_error,median_w60s,median_w200s,median_abs_error,median_relative_error,p95_w60s,p95_w200s,p95_abs_error,p95_relative_error,ewma_w60s,ewma_w200s,ewma_abs_error,ewma_relative_error,risk_w60s,risk_w200s,risk_abs_error,risk_relative_error
19,solo_0020_mobilenet_cifar100_bs128_50e_1gpu_e0e4eb09,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_50e_1gpu.yaml,completed,0,560.9175308249833,8.070553872996243,smact,0.1023859649122807,0.1035,0.0011140350877192895,0.010763624035935164,0.151,0.1515,0.0005000000000000004,0.0033003300330033034,0.1862,0.187,0.0007999999999999952,0.0042780748663101345,0.1127879644286888,0.1145584798751627,0.0017705154464738998,0.015455123430437237,0.1380934823352424,0.1391396199687906,0.0010461376335481887,0.007518617873060457
38,solo_0039_resnet34_cifar100_bs64_50e_1gpu_fd27e3c6,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,completed,0,883.7890361659811,8.038488910999149,smact,0.1214791666666667,0.1207987421383647,0.0006804245283019983,0.0056327120320725675,0.1705,0.17,0.0005000000000000004,0.002941176470588238,0.199,0.1991,9.999999999998899e-05,0.0005022601707684027,0.1062296236599179,0.1033799773171857,0.002849646342732187,0.02756478011200402,0.1493021975816461,0.1483196798638876,0.0009825177177584798,0.006624324692853521
20,solo_0021_mobilenet_cifar100_bs32_20e_1gpu_8d24accc,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_20e_1gpu.yaml,completed,0,889.9287201609986,8.240963143005501,smact,0.0503214285714285,0.0521443850267379,0.001822956455309395,0.034959784344462855,0.069,0.066,0.0030000000000000027,0.04545454545454549,0.1,0.1,0.0,0.0,0.045464343201676,0.0428535559779701,0.0026107872237058974,0.06092346747252515,0.0661964429432761,0.065249485251177,0.0009469576920990985,0.014512876054942008
40,solo_0041_resnet50_imagenet_bs32_1gpu_bb4c8993,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,completed,0,2098.914687914977,8.937296841992065,smact,0.4402826086956521,0.4433398692810458,0.003057260585393684,0.006895974842848161,0.667,0.666,0.0010000000000000009,0.0015015015015015028,0.67825,0.682,0.003750000000000031,0.005498533724340221,0.4031122447645513,0.4009661334276325,0.0021461113369188323,0.005352350630146594,0.5471612133650509,0.5480765006771696,0.0009152873121187621,0.001669999189872015
14,solo_0015_inception_imagenet_bs32_1gpu_b1fe47f3,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs32_1gpu.yaml,completed,0,3360.5701096279954,8.982738408987643,drama,0.2904166666666667,0.29379,0.0033733333333332838,0.011482124419936976,0.2945,0.295,0.0005000000000000004,0.0016949152542372898,0.303,0.30205,0.0009500000000000064,0.003145174639960293,0.2580603578163587,0.2586784036774512,0.0006180458610924866,0.0023892441437172868,0.2864942561207563,0.2873796009193627,0.0008853447986064134,0.0030807503238715842
43,solo_0044_vgg16_imagenet_bs128_1gpu_e1cef0f0,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,completed,0,2699.7760615300213,9.920411373022944,drama,0.4070681818181818,0.4136319444444444,0.006563762626262626,0.015868606654833004,0.42,0.418,0.0020000000000000018,0.004784688995215315,0.43155,0.43185,0.00030000000000002247,0.0006946856547412816,0.3607375513912366,0.3593178687097036,0.0014196826815329744,0.003951049488941364,0.4048389333023545,0.405699953288537,0.0008610199861824874,0.0021223073337899136
41,solo_0042_resnet50_imagenet_bs64_1gpu_81b004b7,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,completed,0,1959.502102331986,8.908026405988494,drama,0.4810652173913043,0.4827697368421053,0.0017045194508009676,0.0035307089917246573,0.487,0.4845,0.0025000000000000022,0.005159958720330242,0.492,0.491,0.0010000000000000009,0.0020366598778004093,0.4499554094388078,0.4485876768840558,0.001367732554751977,0.003048974872097273,0.477505156707528,0.4767143534315402,0.0007908032759877948,0.0016588618955887177
31,solo_0032_resnet18_cifar100_bs64_20e_1gpu_dcd91840,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_20e_1gpu.yaml,completed,0,229.90450946299825,7.990838758007158,smocc,0.04324,0.0425209580838323,0.0007190419161677009,0.01691029432474386,0.0615,0.06,0.0015000000000000013,0.025000000000000022,0.074,0.074,0.0,0.0,0.0374688853415108,0.0369254784041422,0.0005434069373686026,0.014716314069681621,0.0540522213353777,0.0533616091219936,0.0006906122133841022,0.012942117465109546
6,solo_0007_efficientnet_cifar100_bs32_50e_1gpu_bd71745b,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs32_50e_1gpu.yaml,completed,0,2812.545250166004,8.141733718992327,drama,0.00835,0.0080150753768844,0.0003349246231155994,0.04178683385580217,0.009,0.008,0.0009999999999999992,0.12499999999999989,0.011,0.009,0.002,0.22222222222222224,0.0075510220513708,0.0083216373313478,0.0007706152799769996,0.09260380491157359,0.0089752555128427,0.008334178177058,0.0006410773357847007,0.07692148189841122
40,solo_0041_resnet50_imagenet_bs32_1gpu_bb4c8993,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,completed,0,2098.914687914977,8.937296841992065,smocc,0.213195652173913,0.2147581699346405,0.0015625177607274943,0.007275708119523606,0.323,0.323,0.0,0.0,0.32875,0.3304,0.0016500000000000403,0.004993946731234988,0.1940907456869179,0.1930605182193427,0.0010302274675751955,0.0053362928737439655,0.2647590994652077,0.2653046720384958,0.0005455725732880778,0.002056400172285376
