workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_aegis_profile_risk_full,drama_ewma_full,drama_max_full,drama_mean_full,drama_median_full,drama_mode_full,drama_p95_full,drama_profile_stat_score_full,gpu_memory_peak_mib_peak_full,smact_aegis_profile_risk_full,smact_ewma_full,smact_max_full,smact_mean_full,smact_median_full,smact_mode_full,smact_p95_full,smact_profile_stat_score_full,smocc_aegis_profile_risk_full,smocc_ewma_full,smocc_max_full,smocc_mean_full,smocc_median_full,smocc_mode_full,smocc_p95_full,smocc_profile_stat_score_full,coarse_resource_label
gpt2_large_wiki_bs8_2gpu,2026-05-03_22-30-47_60bba3e7,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_large_wiki_bs8_2gpu.yaml,2,gpu_a,3943.9,3981.23,0,28356.0,-2.0,0.21386497523222986,0.1843232532788244,0.26,0.212136647650095,0.211,0.214,0.248,0.22428416191252376,28330.0,0.852956846224298,0.726142244989558,0.965,0.8346851399076338,0.889,0.962,0.962,0.9126712849769084,0.2655960929565259,0.2319440023612844,0.324,0.2664403694648193,0.27,0.271,0.294,0.28286009236620485,light
gpt2_large_wiki_bs8_2gpu,2026-05-03_22-30-47_60bba3e7,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_large_wiki_bs8_2gpu.yaml,2,gpu_b,3943.9,3981.23,0,28356.0,-2.0,0.16075481507589884,0.1390662584019382,0.19,0.1599530019016571,0.16,0.145,0.184,0.16373825047541427,16458.0,0.8382797423669852,0.6869111455070606,0.965,0.7902078239608801,0.914,0.962,0.962,0.90780195599022,0.24932387600602424,0.2033840669146158,0.303,0.2339114371094811,0.267,0.271,0.293,0.2687278592773703,light
inception_imagenet_bs128_1gpu,2026-05-01_01-24-22_a8c790c1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs128_1gpu.yaml,1,single,2978.89,2983.56,0,17830.0,11.9588,0.358630945709723,0.3080097688248778,0.433,0.362514014014014,0.366,0.367,0.398,0.38212850350350347,17964.0,0.6498175485073021,0.5577721960312104,0.786,0.656497997997998,0.663,0.661,0.722,0.6916244994994996,0.3013729851114226,0.2591576061113559,0.364,0.3043343343343343,0.307,0.306,0.335,0.32033358358358355,light
inception_imagenet_bs32_1gpu,2026-05-01_02-14-11_813e5ea8,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs32_1gpu.yaml,1,single,3354.87,3359.46,0,5230.0,2.9989,0.2871976482140035,0.2481518517212624,0.317,0.2926387411347517,0.297,0.297,0.311,0.3009096852836879,5246.0,0.5953109470894903,0.5144091252373938,0.656,0.6058346631205673,0.616,0.636,0.645,0.6284586657801419,0.2599240715098648,0.2245243002238564,0.287,0.2641719858156028,0.268,0.264,0.283,0.2707929964539007,light
inception_imagenet_bs64_1gpu,2026-05-01_03-10-16_4e930f6d,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs64_1gpu.yaml,1,single,3078.71,3083.32,0,9332.0,5.984,0.3200920107813166,0.2750414927376696,0.375,0.3243265503875969,0.329,0.329,0.352,0.3393316375968992,9408.0,0.6153069624428606,0.5288232955078768,0.725,0.6234045542635658,0.631,0.631,0.678,0.6526011385658914,0.2783613756394593,0.2395312583717908,0.331,0.2819142441860465,0.285,0.286,0.307,0.2959785610465116,light
maskrcnn_coco_bs8_1gpu,2026-05-02_01-18-52_9c1b6ef1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/maskrcnn_coco_bs8_1gpu.yaml,1,single,6564.68,6582.08,0,28606.0,1.0,0.39309743518081885,0.301665476017393,0.538,0.3697242647058823,0.398,0.414,0.503,0.4299310661764706,29936.0,0.6741870143323104,0.5458408882115947,0.874,0.654907169117647,0.705,0.781,0.791,0.7537267922794118,0.32627270747967474,0.2605877508745814,0.415,0.3160530790441176,0.341,0.319,0.3874499999999998,0.3477632697610294,light
mnist_bs32_1gpu,2026-05-01_17-54-59_06784923,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mnist_bs32_1gpu.yaml,1,single,139.54,140.45,0,1776.0,0.0363,0.013316487332911676,0.011540674606372,0.015,0.0127252747252747,0.014,0.014,0.015,0.013931318681318675,1098.0,0.08447436252306578,0.0708205270153401,0.098,0.079076923076923,0.091,0.092,0.097,0.09001923076923075,0.031617918867370504,0.0266914556892623,0.036,0.0297802197802197,0.034,0.034,0.036,0.033445054945054925,light
mobilenet_cifar100_bs128_20e_1gpu,2026-05-01_04-01-49_ab92b1b5,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,1,single,195.16,198.4,0,632.0,0.048,0.00562381396660705,0.0044647215152832,0.008,0.005030534351145,0.006,0.006,0.007,0.0062576335877862505,634.0,0.16354351601818048,0.1381244457521113,0.198,0.1565496183206106,0.169,0.184,0.1905,0.17688740458015265,0.09408216347042937,0.0774851424313359,0.116,0.0893435114503816,0.098,0.107,0.1115,0.1025858778625954,light
mobilenet_cifar100_bs128_50e_1gpu,2026-05-01_04-05-13_1121d682,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_50e_1gpu.yaml,1,single,572.07,575.3,0,632.0,0.048,0.004507762335122125,0.0037083826738219,0.008,0.0043226666666666,0.004,0.004,0.006,0.00508066666666665,634.0,0.1558564650444818,0.1302018601779272,0.233,0.151224,0.155,0.151,0.187,0.172556,0.09005700716966435,0.0737080286786575,0.132,0.0855199999999999,0.091,0.089,0.11,0.09937999999999997,light
mobilenet_cifar100_bs32_20e_1gpu,2026-05-01_04-14-54_00788871,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_20e_1gpu.yaml,1,single,900.11,903.35,0,590.0,0.0148,0.001832953177788875,0.0015393598809669,0.003,0.0017924528301886,0.002,0.002,0.002,0.0021981132075471503,592.0,0.0783198488626089,0.0657373714367135,0.109,0.0755420240137221,0.07,0.069,0.102,0.08088550600343053,0.0392493865702087,0.0325344244969583,0.056,0.0374631217838765,0.035,0.035,0.052,0.04086578044596913,light
