workload_id,run_id,spec_path,source_gpu_count,gpu_label,training_loop_time_s,end_to_end_time_s,exit_code,gpu_memory_requirement_mib,faketensor_estimate,drama_profile_stat_score_200s,gpu_memory_peak_mib_peak_200s,smact_profile_stat_score_200s,smocc_profile_stat_score_200s,smact_profile_stat_score_200s_normalized,smocc_profile_stat_score_200s_normalized,drama_profile_stat_score_200s_normalized,gpu_memory_peak_mib_peak_200s_normalized,lucid_style_pressure_score_200s,lucid_style_ss_200s,lucid_style_class_200s
inception_imagenet_bs64_1gpu,2026-05-01_03-10-16_4e930f6d,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs64_1gpu.yaml,1,single,3078.71,3083.32,0,9332.0,5.984,0.33704664179104477,9408.0,0.6514029850746269,0.2953638059701492,0.7637789945026326,0.6073760617523614,0.6450235745170144,0.3151336504321029,0.7637789945026326,2,Jumbo
maskrcnn_coco_bs8_1gpu,2026-05-02_01-18-52_9c1b6ef1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/maskrcnn_coco_bs8_1gpu.yaml,1,single,6564.68,6582.08,0,28606.0,1.0,0.42844507575757573,29854.0,0.7277651515151515,0.3482159090909091,0.8533146890547613,0.716059324900931,0.819937480405738,1.0,1.0,2,Jumbo
mnist_bs32_1gpu,2026-05-01_17-54-59_06784923,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mnist_bs32_1gpu.yaml,1,single,139.54,140.45,0,1776.0,0.0363,0.013931318681318675,1098.0,0.09001923076923075,0.033445054945054925,0.1055487910528177,0.06877527085925955,0.02666108442976508,0.036778991089971194,0.1055487910528177,0,Tiny
mobilenet_cifar100_bs128_20e_1gpu,2026-05-01_04-01-49_ab92b1b5,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,1,single,195.16,198.4,0,632.0,0.048,0.0062576335877862505,634.0,0.17688740458015265,0.1025858778625954,0.20740292431256133,0.210954102121399,0.011975556745982868,0.021236685201313058,0.210954102121399,0,Tiny
mobilenet_cifar100_bs128_50e_1gpu,2026-05-01_04-05-13_1121d682,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_50e_1gpu.yaml,1,single,572.07,575.3,0,632.0,0.048,0.0048702290076335746,634.0,0.1714179389312977,0.0960209923664122,0.20098990031748318,0.19745429538160528,0.009320408909956767,0.021236685201313058,0.20098990031748318,0,Tiny
mobilenet_cifar100_bs32_20e_1gpu,2026-05-01_04-14-54_00788871,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_20e_1gpu.yaml,1,single,900.11,903.35,0,590.0,0.0148,0.00218217054263565,592.0,0.079484496124031,0.040323643410852705,0.09319666921883359,0.08292016569174865,0.004176132526159999,0.019829838547598313,0.09319666921883359,0,Tiny
mobilenet_cifar100_bs32_50e_1gpu,2026-05-01_04-30-03_5aebaa38,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_50e_1gpu.yaml,1,single,2038.8,2042.09,0,590.0,0.0148,0.002221153846153825,592.0,0.10131923076923074,0.05134999999999997,0.1187981970820071,0.10559438949718779,0.004250736888476606,0.019829838547598313,0.1187981970820071,0,Tiny
mobilenet_cifar100_bs64_20e_1gpu,2026-05-01_05-04-11_a5c47ecb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_20e_1gpu.yaml,1,single,414.75,418.09,0,598.0,0.0253,0.00375,602.0,0.134625,0.06471730769230767,0.15784967138757752,0.13308246534899487,0.0071765687727527805,0.020164802036578014,0.15784967138757752,0,Tiny
mobilenet_cifar100_bs64_50e_1gpu,2026-05-01_05-11-15_2f594179,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_50e_1gpu.yaml,1,single,966.53,969.78,0,598.0,0.0253,0.002951923076923075,602.0,0.11579230769230767,0.06148076923076923,0.13576807961701043,0.1264269579891055,0.005649247726243852,0.020164802036578014,0.13576807961701043,0,Tiny
mobilenet_imagenet_bs128_1gpu,2026-05-01_05-27-30_eff95151,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs128_1gpu.yaml,1,single,1548.6,1552.79,0,11336.0,9.4591,0.3315074074074074,11598.0,0.41792407407407406,0.2975648148148148,0.4900217475026941,0.611902141308941,0.6344228554496624,0.38849065451865744,0.6344228554496624,1,Medium
