run_label,philly,saturn,venus,geomean,policy_display
exclusive,1.0,1.0,1.0,1.0,Exclusive
aegis_magm_thresholded,0.5455988223367599,0.5435400028335041,0.5492383158871138,0.5461206365786507,AEGIS-MAGM
aegis_lug_thresholded,0.5822834391010774,0.6300281930294611,0.4679377822937006,0.5557688202182547,AEGIS-LUG
aegis_magm_no_thresholds,0.5933783877157416,0.6326911323970454,0.4953918930138991,0.570808969666536,AEGIS-MAGM no thresholds
aegis_lug_no_thresholds,0.6161197557724518,0.6663136124518738,0.478984592250283,0.5815072333543997,AEGIS-LUG no thresholds
