run_label,philly,saturn,venus,geomean,policy_display
exclusive,1.0,1.0,1.0,1.0,Exclusive
aegis_magm_thresholded,2.1144176964003063,2.554382724775236,1.4180520264130545,1.9711649704888397,AEGIS-MAGM
aegis_lug_thresholded,2.298000790114646,1.9613868778510184,2.23453138116444,2.1595667511623895,AEGIS-LUG
aegis_magm_no_thresholds,2.766484958951726,1.9006589636475049,2.2112111794318845,2.265448762921552,AEGIS-MAGM no thresholds
aegis_lug_no_thresholds,2.560377976216688,2.128676031731512,2.0904709747126287,2.250190386823452,AEGIS-LUG no thresholds
