configuration_label,run_label,completion_fraction,makespan_s,makespan_s_vs_exclusive,makespan_reduction_percent,total_queue_wait_mean_s,total_queue_wait_mean_s_vs_exclusive,total_queue_wait_p95_s,total_queue_wait_p95_s_vs_exclusive,jct_mean_s,jct_mean_s_vs_exclusive,jct_p95_s,jct_p95_s_vs_exclusive,total_execution_time_mean_s,total_execution_time_mean_s_vs_exclusive,total_execution_time_p95_s,total_execution_time_p95_s_vs_exclusive,successful_attempt_runtime_mean_s,successful_attempt_runtime_mean_s_vs_exclusive,failed_attempt_count,recovered_attempt_count
exclusive,exclusive,1.0,44446.783741,1.0,0.0,14463.681754733336,1.0,23847.17636905,1.0,16391.221068383333,1.0,24677.87237945,1.0,1927.5101401833333,1.0,3593.6759450499985,1.0,1927.5101401833333,1.0,0,0
or_lug,OR-LUG,1.0,32878.471162,0.7397266662440461,26.027333375595386,5849.089016966667,0.4043983486467762,11158.9948241,0.4679377822937006,8970.301836566668,0.5472625742245212,14041.8432288,0.5690054236804086,3121.1855688333326,1.6192836051884345,8030.181672949997,2.23453138116444,3119.332012766666,1.6183219728587128,5,5
or_magm,OR-MAGM,1.0,34787.744417,0.7826830535076489,21.731694649235113,7725.666799266667,0.5341424770175403,13097.7829876,0.5492383158871138,10202.9449451,0.622463994752669,15059.679750999996,0.61025032950331,2477.2478134666667,1.2852061121873246,5096.019456149998,1.4180520264130543,2475.3380171,1.2842153021641487,6,6
or_rr,OR-RR,1.0,36353.333096,0.8179069448047782,18.20930551952218,8112.863086699999,0.5609127208599575,13966.34343185,0.5856602566153779,10896.256319366665,0.6647617205519981,17068.127180899995,0.6916369012068129,2783.3590175000004,1.4440178339270702,6389.656549199998,1.778028026706537,2780.46064585,1.4425141470776073,13,13
