trace_name,repetition,configuration_label,experiment_name,run_label,policy,estimator,trace_csv,run_dir,git_commit,return_code,timed_out,expected_tasks,submitted_job_count,completed_job_count,incomplete_job_count,completion_fraction,makespan_s,total_attempt_count,failed_attempt_count,recovered_attempt_count,recovery_stopped_job_count,total_recovery_queue_wait_s,total_failed_attempt_runtime_s,risk_smact_threshold,risk_smocc_threshold,risk_drama_threshold,initial_queue_wait_mean_s,initial_queue_wait_p50_s,initial_queue_wait_p95_s,initial_queue_wait_p99_s,jct_mean_s,jct_p50_s,jct_p95_s,jct_p99_s,execution_span_mean_s,execution_span_p50_s,execution_span_p95_s,execution_span_p99_s,successful_attempt_runtime_mean_s,successful_attempt_runtime_p50_s,successful_attempt_runtime_p95_s,successful_attempt_runtime_p99_s,recovery_queue_wait_mean_s,recovery_queue_wait_p50_s,recovery_queue_wait_p95_s,recovery_queue_wait_p99_s,recovery_gap_mean_s,recovery_gap_p50_s,recovery_gap_p95_s,recovery_gap_p99_s
saturn_legacy,1,aegis_estimator_free,final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__aegis_estimator_free,OR-MAGM,OR-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__aegis_estimator_free/20260623-030541/OR-MAGM,422ecfdb39ad61acef7ae126de9992fbb5ddfc7c,0,False,60,60,60,0,1.0,29084.351803,60,0,0,0,0.0,0.0,0.65,0.35,0.5,2657.9395191333338,260.583204,8680.026289450001,9422.92466958,10697.72694465,9134.723962,25738.38071085,27031.51392413,8034.525587566668,5769.4111565,25097.4586833,26657.04674507,8034.525587566668,5769.4111565,25097.4586833,26657.04674507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saturn_legacy,1,aegis_horus,final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__aegis_horus,EST-MAGM__horus,EST-MAGM,horus,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__aegis_horus/20260623-114037/EST-MAGM__horus,422ecfdb39ad61acef7ae126de9992fbb5ddfc7c,0,False,60,60,60,0,1.0,30083.182226,60,0,0,0,0.0,0.0,0.65,0.35,0.5,4213.462686366667,3891.9709755,11674.6170431,12079.56465328,8854.078525616667,8150.5134495,18680.6592538,24603.91865004998,4637.478026733333,4015.8357565,9700.202011799996,13229.27901693998,4637.478026733333,4015.8357565,9700.202011799996,13229.27901693998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saturn_legacy,1,exclusive,final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__exclusive,exclusive,exclusive,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__exclusive/20260622-171258/exclusive,422ecfdb39ad61acef7ae126de9992fbb5ddfc7c,0,False,60,60,60,0,1.0,33743.977712,60,0,0,0,0.0,0.0,0.65,0.35,0.5,7197.593404883333,6119.891202000001,15054.093700999998,15960.3255398,10427.558503949998,9638.432242,21829.3143576,27355.727668409974,3227.54111835,1750.189023,8747.967757249997,14116.610819769983,3227.54111835,1750.189023,8747.967757249997,14116.610819769983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saturn_legacy,1,horus_baseline,final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__horus_baseline,HORUS__horus,HORUS,horus,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__horus_baseline/20260623-203217/HORUS__horus,422ecfdb39ad61acef7ae126de9992fbb5ddfc7c,0,False,60,60,60,0,1.0,24439.400811,60,0,0,0,0.0,0.0,0.65,0.35,0.5,4792.06108765,3978.135212,10645.3729143,12707.6186089,8576.569013183333,7831.042096499999,18559.4117244,21257.35537066,3781.684272366666,2677.0512845000003,9577.045473599996,11445.03961638999,3781.684272366666,2677.0512845000003,9577.045473599996,11445.03961638999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saturn_legacy,1,lucid_baseline,final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__lucid_baseline,LUCID,LUCID,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__lucid_baseline/20260624-034952/LUCID,422ecfdb39ad61acef7ae126de9992fbb5ddfc7c,0,False,60,60,60,0,1.0,25557.528372,60,0,0,0,0.0,0.0,0.65,0.35,0.5,4236.703929866667,3734.8780455,11020.937683,11426.632965049996,8052.844448266667,7652.711203999999,17726.91259245,22386.378233199997,3813.3540268,2835.150982,8692.75787525,13023.00407987998,3813.3540268,2835.150982,8692.75787525,13023.00407987998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saturn_legacy,1,oracle_upper_bound,final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__oracle_upper_bound,oracle-MAGM,oracle-MAGM,,evaluation/experiments/traces/legacy_rtx2080ti/mapper_outputs/saturn_legacy_rtx2080ti_seed42_60jobs.execution.csv,evaluation/experiments/results/final_representative_evaluation_legacy_zeus__saturn_legacy__rep01__oracle_upper_bound/20260624-112609/oracle-MAGM,422ecfdb39ad61acef7ae126de9992fbb5ddfc7c,0,False,60,60,60,0,1.0,25291.475065,60,0,0,0,0.0,0.0,0.65,0.35,0.5,3147.5005795166667,326.850065,11661.6524879,11691.75190189,9062.83942225,8693.9179635,18073.3169582,20762.19022767999,5911.253489066668,5105.0117355,12995.594868999997,17446.721004879997,5911.253489066668,5105.0117355,12995.594868999997,17446.721004879997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
