experiment_name,run_label,display_name,run_dir,job_count,completed_job_count,completion_fraction,makespan_s,jct_mean_s,jct_p50_s,jct_p95_s,jct_p99_s,queue_wait_mean_s,queue_wait_p95_s,failed_attempt_count,recovered_attempt_count,total_recovery_queue_wait_s
legacy_zeus_venus_gapfix600_exclusive__venus_gapfix600__rep01__exclusive,exclusive,Exclusive,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__venus_gapfix600__rep01__exclusive/20260702-105302/exclusive,60,60,1.0,25519.795276,4381.4511256999995,3219.3031465,12968.338973149997,16343.502742219993,1337.9520750000001,6121.7045106,0,0,0.0
legacy_zeus_venus_gapfix600_fixed_smi50__venus_gapfix600__rep01__fixed_smi50,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__venus_gapfix600__rep01__fixed_smi50/20260704-091630/OR-MAGM,60,60,1.0,25757.030926,4034.6376987,3472.4589235000003,9722.19309744999,17454.596130629994,801.3220338500001,5275.093027899999,0,0,0.0
legacy_zeus_venus_gapfix600_fixed_smi60__venus_gapfix600__rep01__fixed_smi60,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__venus_gapfix600__rep01__fixed_smi60/20260703-235943/OR-MAGM,60,60,1.0,26194.362637,4328.167490566667,3411.5969525,10353.270138199981,17655.746665789997,916.7302786333332,5109.337450549999,0,0,0.0
legacy_zeus_venus_gapfix600_fixed_smi70__venus_gapfix600__rep01__fixed_smi70,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__venus_gapfix600__rep01__fixed_smi70/20260703-144731/OR-MAGM,60,60,1.0,25912.881867,3895.7832366333337,3005.9219965,10056.663628449998,16703.970617,682.2576277666667,5319.393578049999,0,0,0.0
legacy_zeus_venus_gapfix600_fixed_smi80__venus_gapfix600__rep01__fixed_smi80,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__venus_gapfix600__rep01__fixed_smi80/20260703-053629/OR-MAGM,60,60,1.0,25843.677608,3894.188466416667,2619.851294,9625.861417849996,15257.612988389987,675.7817768166666,5333.291446299999,0,0,0.0
legacy_zeus_venus_gapfix600_horus_baseline__venus_gapfix600__rep01__horus_baseline,HORUS__horus,Horus,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__venus_gapfix600__rep01__horus_baseline/20260704-182602/HORUS__horus,60,60,1.0,26343.254206,4065.8520925666667,2468.025571,10208.560730449992,17991.85223971999,736.3906098833334,5148.62562385,0,0,0.0
legacy_zeus_venus_gapfix600_lucid_baseline__venus_gapfix600__rep01__lucid_baseline,LUCID,Lucid,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__venus_gapfix600__rep01__lucid_baseline/20260705-034518/LUCID,60,60,1.0,25881.797835,4027.35725205,2726.4684515,10436.95390449999,20268.69478783999,517.9202155833334,3148.5786624499992,0,0,0.0
legacy_zeus_venus_gapfix600_memory_only_interference__venus_gapfix600__rep01__memory_only_interference,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__venus_gapfix600__rep01__memory_only_interference/20260702-195834/OR-MAGM,60,60,1.0,27459.488042,4192.495761566666,1402.3949585,13664.291137799992,19190.017838919986,14.299489433333333,67.27153219999991,0,0,0.0
