experiment_name,run_label,display_name,run_dir,job_count,completed_job_count,completion_fraction,makespan_s,jct_mean_s,jct_p50_s,jct_p95_s,jct_p99_s,queue_wait_mean_s,queue_wait_p95_s,failed_attempt_count,recovered_attempt_count,total_recovery_queue_wait_s
legacy_zeus_philly_legacy_exclusive__philly_legacy__rep01__exclusive,exclusive,Exclusive,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__exclusive/20260628-151203/exclusive,60,60,1.0,30774.7296,5487.914242100001,3316.704414,16874.40155195,18583.140509719993,2482.5085817166664,10697.017403599997,0,0,0.0
legacy_zeus_philly_legacy_fixed_smi50__philly_legacy__rep01__fixed_smi50,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi50/20260630-115643/OR-MAGM,60,60,1.0,33488.732531,5317.712759466667,3509.297644,14270.186692299998,18058.548593789972,1743.4595456833335,8480.751301549999,0,0,0.0
legacy_zeus_philly_legacy_fixed_smi60__philly_legacy__rep01__fixed_smi60,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi60/20260630-035324/OR-MAGM,60,60,1.0,28567.05098,5194.301247666665,3822.8906134999997,14290.894591049999,16234.32458626999,1449.38511675,6635.16462725,0,0,0.0
legacy_zeus_philly_legacy_fixed_smi70__philly_legacy__rep01__fixed_smi70,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi70/20260629-190648/OR-MAGM,60,60,1.0,29777.814354,5310.983144566667,3567.1829005,15189.6220353,16901.519641749986,1484.1014501833333,6529.57163935,0,0,0.0
legacy_zeus_philly_legacy_fixed_smi80__philly_legacy__rep01__fixed_smi80,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__fixed_smi80/20260629-101025/OR-MAGM,60,60,1.0,30369.682078,5351.64970435,4350.680969,15418.674533500001,17275.355203119987,1385.0395166333333,6630.0473353,0,0,0.0
legacy_zeus_philly_legacy_horus_baseline__philly_legacy__rep01__horus_baseline,HORUS__horus,Horus,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__horus_baseline/20260630-214510/HORUS__horus,60,60,1.0,29745.733789,5064.1529365666665,2991.285626,15156.3993903,18202.612108439997,1838.1571736,7895.309007649999,0,0,0.0
legacy_zeus_philly_legacy_lucid_baseline__philly_legacy__rep01__lucid_baseline,LUCID,Lucid,evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__lucid_baseline/20260701-063110/LUCID,60,60,1.0,34400.191618,5204.772117900001,3200.251368,14894.97863975,23787.359756640002,1443.1637316666668,7146.0274147,0,0,0.0
legacy_zeus_philly_legacy_memory_only_interference__philly_legacy__rep01__memory_only_interference,OR-MAGM,AEGIS (estimator-free),evaluation/experiments/results/legacy_zeus_multitrace_memory_vs_fixed_smi__philly_legacy__rep01__memory_only_interference/20260629-001510/OR-MAGM,60,60,1.0,33900.519695,5549.608726250001,4661.555737,16901.8856483,19821.39589104998,990.8329738333334,6297.61790945,1,1,5805.777193
