run_label,philly,saturn,venus,geomean,policy_display
exclusive,1.0,1.0,1.0,1.0,Exclusive
OR-MAGM,0.5131315383471536,0.4393866995985053,0.5341424770175403,0.49383012204398563,AEGIS - EstimatorFree
OR-LUG,0.512574813869916,0.4369040103920318,0.4043983486467762,0.44907363218910573,OR-LUG
OR-RR,0.5374414031506346,0.416448871827615,0.5609127208599575,0.5007212621164606,OR-RR
