trace_name,run_label,submitted_job_count,jobs_with_failed_attempts,recovered_job_count,recovery_stopped_job_count,failed_attempt_count,recovered_attempt_count,recovery_queue_wait_mean_s,recovery_queue_wait_p95_s,recovery_queue_wait_max_s,recovery_gap_mean_s,recovery_gap_p95_s,total_failed_runtime_s,total_recovery_queue_wait_s,total_recovery_gap_s,total_recovery_overhead_s
philly,OR-LUG,60,3,3,0,3,3,4505.008678333334,7147.9835615,7562.054952,4505.035768000001,7148.009039299999,38.028753,13515.026035,13515.107304000001,13553.136057
philly,OR-MAGM,60,3,3,0,3,3,2608.288055333333,4822.689089099999,5184.108337,2608.3169256666665,4822.7208014,30.435317999999995,7824.864165999999,7824.950777,7855.386095000001
philly,OR-RR,60,8,8,0,8,8,4059.2923058750002,6329.72125295,6462.086053,4059.321319125,6329.751307199999,175.98735699999997,32474.338447000002,32474.570553,32650.55791
philly,exclusive,60,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
