experiment_name,run_label,display_name,run_dir,job_count,completed_job_count,completion_fraction,makespan_s,jct_mean_s,jct_p50_s,jct_p95_s,jct_p99_s,queue_wait_mean_s,queue_wait_p95_s,failed_attempt_count,recovered_attempt_count,total_recovery_queue_wait_s
final_representative_evaluation__venus__rep01__aegis_estimator_free,OR-MAGM,AEGIS,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__venus__rep01__aegis_estimator_free/20260621-195553/OR-MAGM,60,60,1.0,34787.744417,10202.9449451,10870.6416895,15059.679750999996,18425.227175489985,7541.8385376333335,13089.958657899999,6,6,11029.695698
final_representative_evaluation__venus__rep01__aegis_faketensor,EST-MAGM__faketensor,AEGIS+FakeTensorMem,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__venus__rep01__aegis_faketensor/20260626-124209/EST-MAGM__faketensor,60,60,1.0,34545.599357,9766.070364200003,9952.6083625,15190.395551699998,18522.73768249998,6869.166708499999,13350.802788699999,0,0,0.0
final_representative_evaluation__venus__rep01__aegis_gpumemnet,EST-MAGM__GPUMemNet,AEGIS+GPUMemNet,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__venus__rep01__aegis_gpumemnet/20260626-222313/EST-MAGM__GPUMemNet,60,60,1.0,33252.230231,10067.401214399995,10777.6051175,14668.409603799999,17807.418879709985,6970.977962766668,12308.35651815,0,0,0.0
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,AEGIS+HorusMem,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__venus__rep01__aegis_horus/20260622-054055/EST-MAGM__horus,60,60,1.0,33331.180479,9745.80171,10648.9591415,14959.215788949998,18397.26890102998,7015.895979700001,11746.537760700001,0,0,0.0
final_representative_evaluation__venus__rep01__exclusive,exclusive,Exclusive,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__venus__rep01__exclusive/20260620-144011/exclusive,60,60,1.0,44446.783741,16391.221068383333,19684.235861,24677.87237945,25321.899042209996,14463.681754733336,23847.17636905,0,0,0.0
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,AEGIS+PeakMem,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__venus__rep01__oracle_upper_bound/20260623-231117/oracle-MAGM,60,60,1.0,32064.257129,9371.443799383333,10096.8477715,14290.968853449998,17098.942024459982,6369.097552833334,10359.312516,0,0,0.0
