experiment_name,run_label,display_name,run_dir,job_count,completed_job_count,completion_fraction,makespan_s,jct_mean_s,jct_p50_s,jct_p95_s,jct_p99_s,queue_wait_mean_s,queue_wait_p95_s,failed_attempt_count,recovered_attempt_count,total_recovery_queue_wait_s
final_representative_evaluation__saturn__rep01__aegis_estimator_free,OR-MAGM,AEGIS,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__saturn__rep01__aegis_estimator_free/20260618-042005/OR-MAGM,60,60,1.0,33248.588372,10037.939477550002,8453.5499785,21282.53611709999,28265.418789079984,6545.0870768333325,16766.07312114999,3,3,9107.406326
final_representative_evaluation__saturn__rep01__exclusive,exclusive,Exclusive,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation__saturn__rep01__exclusive/20260615-210706/exclusive,60,60,1.0,47406.446032,17207.521583016667,14278.9171955,40915.85173475,44439.42749662999,15241.419889100001,36809.21193444999,0,0,0.0
final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug,OR-LUG,OR-LUG,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_lug/20260701-201432/OR-LUG,60,60,1.0,35073.639877,9985.667671616664,7986.8693865000005,24464.19937734999,30876.629283659986,6306.988880733335,18338.094069249986,5,5,21122.915573
final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_rr,OR-RR,OR-RR,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__saturn__rep01__or_rr/20260701-103528/OR-RR,60,60,1.0,34425.303956,9951.864516883335,8634.1164865,22054.853672899993,29508.351496979987,5918.80497505,17309.3641241,7,7,25708.028569
