experiment_name,run_label,policy,estimator,trace_csv,run_dir,task_id,task_file,submitted_at,first_dispatched_at,first_launched_at,final_successful_launch_at,completed_at,initial_queue_wait_s,total_queue_wait_s,jct_s,execution_span_s,successful_attempt_runtime_s,dispatch_count,launch_count,recovered_dispatch_count,maximum_recovery_count,recovery_stopped_count,completed_successfully,attempt_count,failed_attempt_count,recovered_attempt_count,total_attempt_runtime_s,total_execution_time_s,failed_attempt_runtime_s,total_recovery_queue_wait_s,max_recovery_queue_wait_s,total_recovery_gap_s,max_recovery_gap_s,configuration_label
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,4ee5f3e0-8087-41a8-9eed-c2db52185408,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs128_1gpu.yaml,2026-07-01 03:05:09.122335+00:00,2026-07-01 03:42:20.065021+00:00,2026-07-01 03:42:20.088832+00:00,2026-07-01 03:42:20.088832+00:00,2026-07-01 05:15:14.513082+00:00,2230.942686,2230.942686,7805.390747,5574.42425,5574.42425,1,1,0,0,0,True,1,0,0,5574.42425,5574.42425,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,376725b4-788e-4f9d-9074-683ddce91672,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_large_cased_wiki_bs4_2gpu.yaml,2026-07-01 03:06:37.123531+00:00,2026-07-01 04:53:37.827903+00:00,2026-07-01 04:53:37.853157+00:00,2026-07-01 04:53:37.853157+00:00,2026-07-01 06:03:00.685004+00:00,6420.704372,6420.704372,10583.561473,4162.831847,4162.831847,1,1,0,0,0,True,1,0,0,4162.831847,4162.831847,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,e8251fde-c3ba-49e5-b283-6057478da74e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_20e_1gpu.yaml,2026-07-01 03:46:10.217894+00:00,2026-07-01 04:54:27.660319+00:00,2026-07-01 04:54:27.685571+00:00,2026-07-01 04:54:27.685571+00:00,2026-07-01 05:16:26.906562+00:00,4097.442425,4097.442425,5416.688668,1319.220991,1319.220991,1,1,0,0,0,True,1,0,0,1319.220991,1319.220991,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,e61b20aa-45eb-44ba-9199-57c70074defd,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs128_1gpu.yaml,2026-07-01 03:49:54.280093+00:00,2026-07-01 04:54:35.857585+00:00,2026-07-01 04:54:35.884610+00:00,2026-07-01 04:54:35.884610+00:00,2026-07-01 06:04:43.097160+00:00,3881.577492,3881.577492,8088.817067,4207.21255,4207.21255,1,1,0,0,0,True,1,0,0,4207.21255,4207.21255,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,f724eba5-5f8a-432c-a724-d8c466162372,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs128_1gpu.yaml,2026-07-01 03:50:15.353211+00:00,2026-07-01 04:55:22.758521+00:00,2026-07-01 04:55:22.786178+00:00,2026-07-01 06:03:01.558357+00:00,2026-07-01 06:40:12.231813+00:00,3907.40531,7955.896645000001,10196.878602,6289.445635,2230.673456,2,2,1,1,0,True,2,1,1,2240.931189,2240.931189,10.257733,4048.491335,4048.491335,4048.514446,4048.514446,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,231cd2f9-6b43-4509-b3ae-5e0fd5f2d949,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_50e_1gpu.yaml,2026-07-01 03:51:07.294181+00:00,2026-07-01 06:03:04.805671+00:00,2026-07-01 06:03:04.827477+00:00,2026-07-01 06:03:04.827477+00:00,2026-07-01 06:27:32.382211+00:00,7917.51149,7917.51149,9385.08803,1467.554734,1467.554734,1,1,0,0,0,True,1,0,0,1467.554734,1467.554734,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,085c24c7-ef8a-4f9a-a091-21b612af6b4e,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs64_1gpu.yaml,2026-07-01 03:54:17.295639+00:00,2026-07-01 06:03:44.242285+00:00,2026-07-01 06:03:44.267408+00:00,2026-07-01 06:03:44.267408+00:00,2026-07-01 07:31:57.261906+00:00,7766.946646,7766.946646,13059.966267,5292.994498,5292.994498,1,1,0,0,0,True,1,0,0,5292.994498,5292.994498,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,bc47a9f2-8267-4a33-8536-3047313e16bc,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs32_1gpu.yaml,2026-07-01 04:03:33.296674+00:00,2026-07-01 06:04:07.041972+00:00,2026-07-01 06:04:07.066698+00:00,2026-07-01 06:04:07.066698+00:00,2026-07-01 07:32:24.875671+00:00,7233.745298,7233.745298,12531.578997,5297.808973,5297.808973,1,1,0,0,0,True,1,0,0,5297.808973,5297.808973,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,bf72fcd6-c7e5-478b-b2dc-b0d932e589bb,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,2026-07-01 04:04:31.297589+00:00,2026-07-01 06:04:26.781619+00:00,2026-07-01 06:04:26.807386+00:00,2026-07-01 06:04:26.807386+00:00,2026-07-01 06:49:05.209266+00:00,7195.48403,7195.48403,9873.911677,2678.40188,2678.40188,1,1,0,0,0,True,1,0,0,2678.40188,2678.40188,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug,aegis_lug_thresholded,OR-LUG,,evaluation/experiments/traces/representative/venus_seed42_60jobs.execution.csv,/home/ehyo/AEGIS/evaluation/experiments/results/final_representative_evaluation_or_placement_sensitivity__venus__rep01__or_lug/20260701-012212/OR-LUG,1480e67b-732a-4a5a-965a-539f6892e2f1,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,2026-07-01 04:05:46.298415+00:00,2026-07-01 06:04:54.286217+00:00,2026-07-01 06:04:54.312322+00:00,2026-07-01 06:04:54.312322+00:00,2026-07-01 06:07:26.497847+00:00,7147.987802,7147.987802,7300.199432,152.185525,152.185525,1,1,0,0,0,True,1,0,0,152.185525,152.185525,0.0,0.0,0.0,0.0,0.0,aegis_lug_thresholded
