configuration_label,run_label,policy,estimator,submitted_job_count,completed_job_count,incomplete_job_count,completion_fraction,makespan_s,total_queue_wait_mean_s,total_queue_wait_p50_s,total_queue_wait_p95_s,jct_mean_s,jct_p50_s,jct_p95_s,total_execution_time_mean_s,execution_span_p50_s,total_execution_time_p95_s,successful_attempt_runtime_mean_s,successful_attempt_runtime_p50_s,successful_attempt_runtime_p95_s,failed_attempt_count,recovered_attempt_count,recovery_stopped_job_count,total_failed_attempt_runtime_s,total_recovery_queue_wait_s
aegis_lug_no_thresholds,aegis_lug_no_thresholds,OR-LUG,,60,60,0,1.0,33587.57802,6289.530252533333,7301.043771000001,11422.43004945,9246.369377483334,9614.1499765,14843.409968449998,2956.8083806499994,2620.0569005,7512.475255649998,2954.6932874833333,2431.2785845,7512.475255649998,6,6,0,126.90559,16894.492425
aegis_lug_thresholded,aegis_lug_thresholded,OR-LUG,,60,60,0,1.0,32878.471162,5849.089016966667,6918.595151,11158.9948241,8970.301836566668,9134.038817,14041.8432288,3121.1855688333326,2767.6123255,8030.181672949997,3119.332012766666,2639.092099,8030.181672949997,5,5,0,111.213364,13211.832351
aegis_magm_no_thresholds,aegis_magm_no_thresholds,OR-MAGM,,60,60,0,1.0,33998.065096,7005.606360866665,8495.461333,11813.6978445,10100.942878216663,10791.0368925,15380.60467645,3095.3058195666667,2450.892624,7946.37642495,3093.3356837500005,2418.4587525,7946.37642495,6,6,0,118.20814900000002,17383.341614999998
aegis_magm_thresholded,aegis_magm_thresholded,OR-MAGM,,60,60,0,1.0,34787.744417,7725.666799266667,10173.283426,13097.7829876,10202.9449451,10870.6416895,15059.679750999996,2477.2478134666667,2166.0366525,5096.019456149998,2475.3380171,2016.0331705,5096.019456149998,6,6,0,114.587782,11029.695698
exclusive,exclusive,exclusive,,60,60,0,1.0,44446.783741,14463.681754733336,17226.1565375,23847.17636905,16391.221068383333,19684.235861,24677.87237945,1927.5101401833333,1612.691582,3593.6759450499985,1927.5101401833333,1612.691582,3593.6759450499985,0,0,0,0.0,0.0
